questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
38,3,Língua Inglesa,candidata,Candidata,0.3516,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 1),"twilight line 7 can be correctly replaced with a period of decline
twilight line correctly replaced with period decline contexto comprehension text above concerned mark
**Contexto:** As far as comprehension of the text above is concerned, mark the statements below as right (C) or wrong (E).",“Twilight” (line 7) can be correctly replaced with “a period of decline.”
38,4,Língua Inglesa,candidata,Candidata,0.3967,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 2),"drudgery line 15 means boring hard routine work
drudgery line means boring hard routine work contexto comprehension text above concerned mark
**Contexto:** As far as comprehension of the text above is concerned, mark the statements below as right (C) or wrong (E).","“Drudgery” (line 15) means “boring, hard, routine work”."
39,1,Língua Inglesa,candidata,Candidata,0.3446,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Four -ING Structures,"the word ever line 14 can be correctly replaced with increasingly in this particular context without effecting any change in the original meaning
word ever line correctly replaced with increasingly this particular context contexto grammar concerned mark statements below
**Contexto:** As far as grammar is concerned, mark the statements below as right (C) or wrong (E).","The word “ever” (line 14) can be correctly replaced with “increasingly”, in this particular context, without effecting any change in the original meaning."
39,2,Língua Inglesa,anotada,Anotada,0.4680,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md","Derivational Morphology: Suffixes, Hyphenation, and Aglutination (parte 1)","the suffix -ish in leftish line 26 adds the notion of somewhat or tending to to the adjective left
suffix -ish leftish line adds notion somewhat tending adjective left contexto grammar concerned mark statements below
**Contexto:** As far as grammar is concerned, mark the statements below as right (C) or wrong (E).",The suffix “-ish” in “leftish” (line 26) adds the notion of “somewhat or tending to” to the adjective “left”.
39,3,Língua Inglesa,candidata,Candidata,0.3533,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 1),"the word this line 18 refers to lie line 17
word this line refers contexto grammar concerned mark statements below
**Contexto:** As far as grammar is concerned, mark the statements below as right (C) or wrong (E).",The word “this” (line 18) refers to “lie” (line 17).
39,4,Língua Inglesa,anotada,Anotada,0.4564,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Key Examples,"the referent of the word them line 34 is civil rights line 31 concurso público terceiro secretário da carreira de diplomata tipo a tarde text to answer questions 40 and 41 debating diplomacy
referent word them line civil rights concurso público terceiro secretário contexto grammar concerned mark statements below
**Contexto:** As far as grammar is concerned, mark the statements below as right (C) or wrong (E).",The referent of the word “them” (line 34) is “civil rights” (line 31). CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – TARDE Text to answer questions 40 and 41. Debating Diplomacy
40,1,Língua Inglesa,candidata,Candidata,0.3617,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"according to the author the general public formed an opinion regarding the iraqi situation having all the possible facts available
according author general public formed opinion regarding iraqi situation having contexto first decade twenty-first century diplomacy
**Contexto:** 1 4 In the first decade of the twenty-first century, diplomacy came to be widely debated not only by practitioners, policy experts, and academics but also in the popular press and among the general public. One of the most significant debates conc","According to the author, the general public formed an opinion regarding the Iraqi situation having all the possible facts available."
40,2,Língua Inglesa,anotada,Anotada,0.4928,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the author argues that the debate around diplomacy stems from the need to create an epistemological framework
author argues that debate around diplomacy stems from need create contexto first decade twenty-first century
**Contexto:** 1 4 In the first decade of the twenty-first century, diplomacy came to be widely debated not only by practitioners, policy experts, and academics but also in the popular press and among the general public. One of the most significant debates conc",The author argues that the debate around diplomacy stems from the need to create an epistemological framework.
40,3,Língua Inglesa,anotada,Anotada,0.4709,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"under the aegis of line 18 is the same as to face strife
under aegis line same face strife contexto first decade twenty-first century diplomacy
**Contexto:** 1 4 In the first decade of the twenty-first century, diplomacy came to be widely debated not only by practitioners, policy experts, and academics but also in the popular press and among the general public. One of the most significant debates conc",“Under the aegis of” (line 18) is the same as to face strife.
40,4,Língua Inglesa,anotada,Anotada,0.4642,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"in the second paragraph the word underpinnings line 25 means support basis or basic structure
second paragraph word underpinnings line means support basis basic structure contexto first decade twenty-first century diplomacy
**Contexto:** 1 4 In the first decade of the twenty-first century, diplomacy came to be widely debated not only by practitioners, policy experts, and academics but also in the popular press and among the general public. One of the most significant debates conc","In the second paragraph, the word “underpinnings” (line 25) means support, basis or basic structure."
41,1,Língua Inglesa,candidata,Candidata,0.3348,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"irrespective of line 12 could be replaced by regardless of without changing the meaning of the sentence
irrespective line could replaced regardless without changing meaning sentence contexto erpinnings means support basis
**Contexto:** erpinnings” (line 25) means support, basis or basic structure. Regarding the vocabulary of the text, mark the statements below as right (C) or wrong (E).",“Irrespective of” (line 12) could be replaced by regardless of without changing the meaning of the sentence.
41,2,Língua Inglesa,anotada,Anotada,0.4536,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"in the fragment and hence to take military action against iraq lines 19 and 20 the subject is the united nations
fragment hence take military action against iraq lines subject united contexto erpinnings line means support basis
**Contexto:** erpinnings” (line 25) means support, basis or basic structure. Regarding the vocabulary of the text, mark the statements below as right (C) or wrong (E).","In the fragment “and hence to take military action against Iraq” (lines 19 and 20), the subject is the United Nations."
41,3,Língua Inglesa,candidata,Candidata,0.3601,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"the word far-reaching line 38 means to have great influence or many effects
word far-reaching line means have great influence many effects contexto erpinnings support basis
**Contexto:** erpinnings” (line 25) means support, basis or basic structure. Regarding the vocabulary of the text, mark the statements below as right (C) or wrong (E).",The word “far-reaching” (line 38) means “to have great influence or many effects”.
41,4,Língua Inglesa,anotada,Anotada,0.4800,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 2),"the word apposite line 43 could be replaced by opposed without changing the meaning of the sentence concurso público terceiro secretário da carreira de diplomata tipo a tarde text to answer questions 42 and 43
word apposite line could replaced opposed without changing meaning sentence contexto erpinnings means support basis
**Contexto:** erpinnings” (line 25) means support, basis or basic structure. Regarding the vocabulary of the text, mark the statements below as right (C) or wrong (E).",The word “apposite” (line 43) could be replaced by opposed without changing the meaning of the sentence. CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – TARDE Text to answer questions 42 and 43.
42,1,Língua Inglesa,candidata,Candidata,0.3003,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"the character in the story wanted to write a book but gave up since the title he intended to use was already taken
character story wanted write book gave since title intended already contexto matter where posted whether abroad
**Contexto:** 1 4 No matter where I was posted, whether abroad or back in Ottawa, I usually managed to spend a brief summer vacation in France. There I dispensed with women altogether, caught up on my reading, and tried to write a book. I meant it to be a summ","The character in the story wanted to write a book but gave up, since the title he intended to use was already taken."
42,2,Língua Inglesa,candidata,Candidata,0.3902,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"in the fragment i would have called it my century lines 7 and 8 the pronoun it refers to the book the character is trying to write
fragment would have called century lines pronoun refers book character contexto matter where posted whether abroad
**Contexto:** 1 4 No matter where I was posted, whether abroad or back in Ottawa, I usually managed to spend a brief summer vacation in France. There I dispensed with women altogether, caught up on my reading, and tried to write a book. I meant it to be a summ","In the fragment “I would have called it ‘My Century’” (lines 7 and 8), the pronoun it refers to the book the character is trying to write."
42,3,Língua Inglesa,candidata,Candidata,0.3503,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 1),"the word contempt line 18 can be correctly replaced with disdain
word contempt line correctly replaced with disdain contexto matter where posted whether abroad
**Contexto:** 1 4 No matter where I was posted, whether abroad or back in Ottawa, I usually managed to spend a brief summer vacation in France. There I dispensed with women altogether, caught up on my reading, and tried to write a book. I meant it to be a summ",The word “contempt” (line 18) can be correctly replaced with disdain.
42,4,Língua Inglesa,candidata,Candidata,0.3878,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 1),"the fragment and returned to the wrack and low tide of my profession lines 38 and 39 states that the character is elated with his career
fragment returned wrack tide profession lines states that character elated contexto matter where posted whether abroad
**Contexto:** 1 4 No matter where I was posted, whether abroad or back in Ottawa, I usually managed to spend a brief summer vacation in France. There I dispensed with women altogether, caught up on my reading, and tried to write a book. I meant it to be a summ",The fragment “and returned to the wrack and low tide of my profession” (lines 38 and 39) states that the character is elated with his career.
43,1,Língua Inglesa,candidata,Candidata,0.3214,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 2),"the fragment tamed and orderly design of streams and rivulets lines 12 and 13 refers to an object that was in the terrace
fragment tamed orderly design streams rivulets lines refers object that contexto character elated with career
**Contexto:** that the character is elated with his career. Considering the vocabulary in the text, mark the statements below as right (C) or wrong (E).",The fragment “tamed and orderly design of streams and rivulets” (lines 12 and 13) refers to an object that was in the terrace.
43,2,Língua Inglesa,fraca,Sinal fraco,0.2822,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Development: Comprehensive Consequences and the Imperative of Cooperation,"the word churn up line 16 means to move something with great force or violently
word churn line means move something with great force violently contexto that character elated career
**Contexto:** that the character is elated with his career. Considering the vocabulary in the text, mark the statements below as right (C) or wrong (E).",The word churn up (line 16) means “to move something with great force or violently”.
43,3,Língua Inglesa,candidata,Candidata,0.3131,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 2),"in middling masters i held in contempt line 18 the underlined word is a verb
middling masters held contempt line underlined word verb contexto that character elated with career
**Contexto:** that the character is elated with his career. Considering the vocabulary in the text, mark the statements below as right (C) or wrong (E).",In “middling masters I held in contempt.” (line 18) the underlined word is a verb.
43,4,Língua Inglesa,anotada,Anotada,0.5244,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 1 — Stylistic Debate and Language Register (Historiography of Discourse),"in the second paragraph the word wisp line 30 refers to something small concurso público terceiro secretário da carreira de diplomata tipo a tarde
second paragraph word wisp line refers something small concurso público contexto that character elated with career
**Contexto:** that the character is elated with his career. Considering the vocabulary in the text, mark the statements below as right (C) or wrong (E).","In the second paragraph, the word “wisp” (line 30) refers to something small. CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – TARDE"
44,1,Língua Inglesa,candidata,Candidata,0.4107,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Development: Comprehensive Consequences and the Imperative of Cooperation,"the word assemble line 4 can be correctly replaced by the word propose
word assemble line correctly replaced propose contexto could climate change trigger financial
**Contexto:** Could climate change trigger a financial crisis?",The word “assemble” (line 4) can be correctly replaced by the word “propose”.
44,2,Língua Inglesa,fraca,Sinal fraco,0.1939,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"companies may be in debt if a transition risk is taken into account
companies debt transition risk taken into account contexto could climate change trigger financial
**Contexto:** Could climate change trigger a financial crisis?",Companies may be in debt if a transition risk is taken into account.
44,3,Língua Inglesa,fraca,Sinal fraco,0.2982,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"the author presents three arguments to explain how climate change affects the financial system
author presents three arguments explain climate change affects financial system contexto could trigger
**Contexto:** Could climate change trigger a financial crisis?",The author presents three arguments to explain how climate change affects the financial system.
44,4,Língua Inglesa,fraca,Sinal fraco,0.2524,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"natural disasters due to rising temperatures changes and unbalanced prices of assets can negatively impact the financial system história do brasil itens de 45 a 55
natural disasters rising temperatures changes unbalanced prices assets negatively impact contexto could climate change trigger financial
**Contexto:** Could climate change trigger a financial crisis?","Natural disasters due to rising temperatures, changes and unbalanced prices of assets can negatively impact the financial system. História do Brasil Itens de 45 a 55"
45,1,História do Brasil,anotada,Anotada,0.8051,"03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.6 - Economia (agroexportação, políticas, etc.)/_Economia (agroexportação, políticas, etc.).md",Políticas Econômico-Financeiras e o Debate Monetário (parte 1),"ao assumir a pasta das relações exteriores em dezembro de 1902 a situação estava em seu ponto crítico no atual estado do acre viviam milhares de brasileiros em sua maioria nordestinos que pela segunda vez em um lustro haviam-se levantado com armas contra a bolívia a quem pertencia toda a área não por velhos e imprecisos tratados coloniais mas sim por um acordo bilateral de limites relativamente recente de 1867
assumir pasta relações exteriores dezembro 1902 situação estava ponto crítico contexto financial system história brasil itens
**Contexto:** financial system. História do Brasil Itens de 45 a 55 O barão do Rio Branco não veio para o Ministério como um ministro qualquer. Era já respeitado e admirado por suas duas vitórias arbitrais. E fora convidado pelo presidente eleito, Rodrigues Al","Ao assumir a pasta das Relações Exteriores em dezembro de 1902, a situação estava em seu ponto crítico. No atual estado do Acre, viviam milhares de brasileiros, em sua maioria nordestinos, que, pela segunda vez em um lustro, haviam-se levantado com armas contra a Bolívia, a quem pertencia toda a área, não por velhos e imprecisos tratados coloniais, mas, sim, por um acordo bilateral de limites, relativamente recente, de 1867."
45,2,História do Brasil,anotada,Anotada,0.7855,"03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.6 - Economia (agroexportação, políticas, etc.)/_Economia (agroexportação, políticas, etc.).md",Políticas Econômico-Financeiras e o Debate Monetário (parte 1),"somente depois da assinatura do tratado de 1867 é que os seringueiros brasileiros sobretudo cearenses que fugiam das secas do nordeste foram entrando nessas regiões dos afluentes da margem sul do amazonas do madeira do purus e do juruá onde se encontravam as maiores concentrações da hevea brasiliensis
somente depois assinatura tratado 1867 seringueiros brasileiros sobretudo cearenses fugiam contexto financial system história brasil itens
**Contexto:** financial system. História do Brasil Itens de 45 a 55 O barão do Rio Branco não veio para o Ministério como um ministro qualquer. Era já respeitado e admirado por suas duas vitórias arbitrais. E fora convidado pelo presidente eleito, Rodrigues Al","Somente depois da assinatura do tratado de 1867 é que os seringueiros brasileiros, sobretudo cearenses que fugiam das secas do Nordeste, foram entrando nessas regiões dos afluentes da margem sul do Amazonas, do Madeira, do Purus e do Juruá, onde se encontravam as maiores concentrações da Hevea brasiliensis."
45,3,História do Brasil,anotada,Anotada,0.7686,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.2 - As dimensões econômicas e sociais da América Portuguesa/_As dimensões econômicas e sociais da América Portuguesa.md,A Contribuição de Maria Yeda,"vendo as dificuldades que tinha para administrar um território longínquo e habitado por outros nacionais a bolívia havia assumido em 1901 um grande risco assinara um acordo com investidores ingleses e norte-americanos que dava à empresa criada por estes o bolivian syndicate of new york city a completa administração do acre inclusive com poderes de polícia era uma espécie de chartered company uma daquelas sociedades privadas cujas atuações precederam à colonização direta de algumas regiões africanas e asiáticas pelas potências europeias o perigo de um neocolonialismo nas américas era evidente e esse fato foi usado por rio branco para fortalecer a posição brasileira para com os governos e a opinião pública dos demais países do continente
vendo dificuldades tinha para administrar território longínquo habitado outros nacionais contexto financial system história brasil itens
**Contexto:** financial system. História do Brasil Itens de 45 a 55 O barão do Rio Branco não veio para o Ministério como um ministro qualquer. Era já respeitado e admirado por suas duas vitórias arbitrais. E fora convidado pelo presidente eleito, Rodrigues Al","Vendo as dificuldades que tinha para administrar um território longínquo e habitado por outros nacionais, a Bolívia havia assumido, em 1901, um grande risco. Assinara um acordo com investidores ingleses e norte-americanos, que dava à empresa criada por estes, o Bolivian Syndicate of New York City, a completa administração do Acre, inclusive com poderes de polícia. Era uma espécie de chartered company, uma daquelas sociedades privadas cujas atuações precederam à colonização direta de algumas regiões africanas e asiáticas pelas potências europeias. O perigo de um neocolonialismo nas Américas era evidente, e esse fato foi usado por Rio Branco para fortalecer a posição brasileira para com os governos e a opinião pública dos demais países do continente."
45,4,História do Brasil,anotada,Anotada,0.7939,03 - HISTÓRIA DO BRASIL/12 - Formação Territorial/Grandes Questões de Fronteira do Brasil.md,Questão do Acre (Brasil–Bolívia) – Tratado de Petrópolis (1903) (parte 1),"em 17 de novembro de 1903 chegou-se ao acordo chamado tratado de petrópolis o brasil ficaria com metade do território do acre cerca de 95 mil km2 a bolívia por sua parte incorporaria uma pequena área habitada por bolivianos de 2 300 km2 receberia 2 milhões de libras esterlinas e se beneficiaria de três pequenos ajustes de fronteiras na região do rio paraguai além disso o brasil se comprometia a construir a ferrovia madeira-mamoré que criava uma saída boliviana para o atlântico concurso público terceiro secretário da carreira de diplomata tipo a tarde
novembro 1903 chegou-se acordo chamado tratado petrópolis brasil ficaria metade contexto financial system história itens
**Contexto:** financial system. História do Brasil Itens de 45 a 55 O barão do Rio Branco não veio para o Ministério como um ministro qualquer. Era já respeitado e admirado por suas duas vitórias arbitrais. E fora convidado pelo presidente eleito, Rodrigues Al","Em 17 de novembro de 1903, chegou-se ao acordo chamado Tratado de Petrópolis. O Brasil ficaria com metade do território do Acre (cerca de 95 mil km2). A Bolívia, por sua parte, incorporaria uma pequena área habitada por bolivianos (de 2.300 km2), receberia 2 milhões de libras esterlinas e se beneficiaria de três pequenos ajustes de fronteiras na região do rio Paraguai. Além disso, o Brasil se comprometia a construir a ferrovia Madeira-Mamoré, que criava uma saída boliviana para o Atlântico. CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – TARDE"
46,1,História do Brasil,anotada,Anotada,0.7663,03 - HISTÓRIA DO BRASIL/08 - A República Liberal (1945-1964)/8.5 - X/A Escola Superior de Guerra (ESG) e a Doutrina de Segurança Nacional.md,I.A. A Fundação no Alvorecer da Guerra Fria,"no que dependesse da opinião e da vontade das lideranças dos aliados a participação do brasil na guerra seria limitada à cooperação produtiva e logística mas vargas e a diplomacia brasileira compreendiam o direto envolvimento brasileiro na frente de batalha como uma oportunidade para o país adquirir prestígio e uma posição privilegiada no continente a rival argentina permaneceu neutra até praticamente o fim do conflito e no mundo em condições de segundo almejavam sentar-se ao lado das grandes potências vencedoras que viriam a estabelecer a chamada nova ordem mundial do pós-guerra
dependesse opinião vontade lideranças aliados participação brasil guerra seria limitada","No que dependesse da opinião e da vontade das lideranças dos aliados, a participação do Brasil na guerra seria limitada à cooperação produtiva e logística. Mas Vargas e a diplomacia brasileira compreendiam o direto envolvimento brasileiro na frente de batalha como uma oportunidade para o País adquirir prestígio e uma posição privilegiada no continente – a rival Argentina permaneceu neutra até praticamente o fim do conflito – e no mundo, em condições de, segundo almejavam, sentar-se ao lado das grandes potências vencedoras que viriam a estabelecer a chamada nova ordem mundial do pós-guerra."
