questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
3,3,Língua Portuguesa,anotada,Anotada,0.5132,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Ironia,"a segunda estrofe contém uma sinestesia
segunda estrofe contém sinestesia contexto tipo manhã poeta fingidor finge
**Contexto:** TIPO “A” – MANHÃ 1 4 O poeta é um fingidor Finge tão completamente Que chega a fingir que é dor A dor que deveras sente E os que leem o que escreve, Na dor lida sentem bem, Não as duas que ele teve, Mas só a que eles não têm E assim nas calhas de",A segunda estrofe contém uma sinestesia.
3,4,Língua Portuguesa,anotada,Anotada,0.6531,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Exemplos Práticos,"a terceira estrofe contém a figura de linguagem hipérbato caracterizada pela inversão da ordem dos elementos da oração e apresenta a palavra coração como sujeito
terceira estrofe contém figura linguagem hipérbato caracterizada pela inversão ordem contexto tipo manhã poeta fingidor finge
**Contexto:** TIPO “A” – MANHÃ 1 4 O poeta é um fingidor Finge tão completamente Que chega a fingir que é dor A dor que deveras sente E os que leem o que escreve, Na dor lida sentem bem, Não as duas que ele teve, Mas só a que eles não têm E assim nas calhas de","A terceira estrofe contém a figura de linguagem hipérbato, caracterizada pela inversão da ordem dos elementos da oração, e apresenta a palavra “coração” como sujeito."
4,1,Língua Portuguesa,anotada,Anotada,0.5311,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metonímia,"no primeiro antropólogo pernambucano linha 7 e ele linha 10 estabelecem referenciação anafórica com gilberto freyre linha 3
primeiro antropólogo pernambucano linha estabelecem referenciação anafórica gilberto freyre contexto responder questões casa-grande senzala torno
**Contexto:** responder às questões 4 e 5. 1 4 Mas não há casa-grande sem a senzala, e foi em torno desse duo, que parece composto de opostos, porém na verdade abrange partes contíguas, que Gilberto Freyre publicou, em 1933, seu clássico Casa-grande & senzala,","No primeiro parágrafo, “antropólogo pernambucano” (linha 7) e “ele” (linha 10) estabelecem referenciação anafórica com “Gilberto Freyre” (linha 3)."
4,2,Língua Portuguesa,anotada,Anotada,0.5937,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Sinonímia,"a inserção de vírgula após a palavra cana linha 15 manteria a correção gramatical e os sentidos construídos no
inserção vírgula após palavra cana linha manteria correção gramatical sentidos contexto responder questões casa-grande senzala torno
**Contexto:** responder às questões 4 e 5. 1 4 Mas não há casa-grande sem a senzala, e foi em torno desse duo, que parece composto de opostos, porém na verdade abrange partes contíguas, que Gilberto Freyre publicou, em 1933, seu clássico Casa-grande & senzala,",A inserção de vírgula após a palavra “cana” (linha 15) manteria a correção gramatical e os sentidos construídos no período.
4,3,Língua Portuguesa,anotada,Anotada,0.5676,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metonímia,"a palavra até linha 24 estabelece um sentido de limite em relação aos alojamentos constituídos dentro das senzalas
palavra linha estabelece sentido limite relação alojamentos constituídos dentro senzalas contexto responder questões casa-grande senzala torno
**Contexto:** responder às questões 4 e 5. 1 4 Mas não há casa-grande sem a senzala, e foi em torno desse duo, que parece composto de opostos, porém na verdade abrange partes contíguas, que Gilberto Freyre publicou, em 1933, seu clássico Casa-grande & senzala,",A palavra “até” (linha 24) estabelece um sentido de limite em relação aos alojamentos constituídos dentro das senzalas.
4,4,Língua Portuguesa,anotada,Anotada,0.5675,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metonímia,"na forma verbal se determinava linha 29 o emprego da partícula se marca a indeterminação do sujeito da oração
forma verbal determinava linha emprego partícula marca indeterminação sujeito oração contexto responder questões casa-grande senzala torno
**Contexto:** responder às questões 4 e 5. 1 4 Mas não há casa-grande sem a senzala, e foi em torno desse duo, que parece composto de opostos, porém na verdade abrange partes contíguas, que Gilberto Freyre publicou, em 1933, seu clássico Casa-grande & senzala,","Na forma verbal “se determinava” (linha 29), o emprego da partícula “se” marca a indeterminação do sujeito da oração."
5,1,Língua Portuguesa,anotada,Anotada,0.5084,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,Orações Subordinadas Substantivas,"a substituição de puros-sangues linha 33 por puros-sangue manteria a correção quanto ao emprego de plural desse adjetivo
substituição puros-sangues linha puros-sangue manteria correção quanto emprego plural desse contexto partícula marca indeterminação sujeito oração
**Contexto:** da partícula “se” marca a indeterminação do sujeito da oração.",A substituição de “puros-sangues” (linha 33) por puros-sangue manteria a correção quanto ao emprego de plural desse adjetivo.
5,2,Língua Portuguesa,anotada,Anotada,0.5749,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,12. **Orações Subordinadas Adverbiais** (parte 2),"o trecho na medida em que eram considerados pagãos linhas 34 e 35 confere ao em que foi empregado uma relação de causalidade
trecho medida eram considerados pagãos linhas confere empregado relação causalidade contexto partícula marca indeterminação sujeito oração
**Contexto:** da partícula “se” marca a indeterminação do sujeito da oração.",O trecho “Na medida em que eram considerados pagãos” (linhas 34 e 35) confere ao período em que foi empregado uma relação de causalidade.
5,3,Língua Portuguesa,anotada,Anotada,0.6160,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,Substantivos e Equivalentes,"nas linhas 39 e 40 o uso de parênteses em aqueles recém-chegados e em aculturados sinaliza ressalvas quanto ao emprego de determinadas expressões ou palavras no
linhas parênteses aqueles recém-chegados aculturados sinaliza ressalvas quanto emprego determinadas contexto partícula marca indeterminação sujeito oração
**Contexto:** da partícula “se” marca a indeterminação do sujeito da oração.","Nas linhas 39 e 40, o uso de parênteses em “aqueles recém-chegados” e em “aculturados” sinaliza ressalvas quanto ao emprego de determinadas expressões ou palavras no período."
5,4,Língua Portuguesa,anotada,Anotada,0.5239,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,10. **Orações Subordinadas Substantivas** (parte 1),"a utilização de aspas em nenhuma das anteriores linha 51 tem função de marcar citação direta no concurso público terceiro secretário da carreira de diplomata tipo a manhã
utilização aspas nenhuma anteriores linha função marcar citação direta concurso contexto partícula marca indeterminação sujeito oração
**Contexto:** da partícula “se” marca a indeterminação do sujeito da oração.",A utilização de aspas em “‘nenhuma das anteriores”’ (linha 51) tem função de marcar citação direta no texto. CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – MANHÃ
6,1,Língua Portuguesa,anotada,Anotada,0.6095,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",4. Textos Literários e Não Literários,"o critica a história da literatura brasileira que produz inverdades uma vez que o ponto de vista dos historiadores é unificado e centralizador além de decorrer de fontes restritas e documentos históricos o que impossibilita uma escrita que atenda a visões múltiplas
critica história literatura brasileira produz inverdades ponto vista historiadores unificado contexto questões reescrita literária
**Contexto:** às questões 6 e 7. Por uma reescrita da história literária brasileira 1 4 Não é possível falarmos acerca da elaboração de uma nova história da literatura brasileira e da inserção das escritoras mulheres nessa história sem antes entendermos como s","O texto critica a história da literatura brasileira que produz inverdades, uma vez que o ponto de vista dos historiadores é unificado e centralizador, além de decorrer de fontes restritas e documentos históricos, o que impossibilita uma escrita que atenda a visões múltiplas."
6,2,Língua Portuguesa,anotada,Anotada,0.5857,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Abordagem no CACD: Análise de Questões Anteriores,"no segundo o intercâmbio dialético entre luz e sombra linhas 25 e 26 refere-se a estilos literários em que a produção de escrita de autoria feminina foi relevante como no século 19 e a estilos em que não há esse tipo de produção
segundo intercâmbio dialético entre sombra linhas refere-se estilos literários produção contexto questões reescrita história literária brasileira
**Contexto:** às questões 6 e 7. Por uma reescrita da história literária brasileira 1 4 Não é possível falarmos acerca da elaboração de uma nova história da literatura brasileira e da inserção das escritoras mulheres nessa história sem antes entendermos como s","No segundo parágrafo, o “intercâmbio dialético entre luz e sombra” (linhas 25 e 26) refere-se a estilos literários em que a produção de escrita de autoria feminina foi relevante, como no século 19, e a estilos em que não há esse tipo de produção."
6,3,Língua Portuguesa,anotada,Anotada,0.6609,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",4. Textos Literários e Não Literários,"por meio de linguagem denotativa a trata do cânone literário utilizando-se de analogia entre as narrativas da história da literatura e as narrativas literárias bem como da referência a diferentes períodos de produção de autoria feminina
meio linguagem denotativa trata cânone literário utilizando-se analogia entre narrativas contexto questões reescrita história literária brasileira
**Contexto:** às questões 6 e 7. Por uma reescrita da história literária brasileira 1 4 Não é possível falarmos acerca da elaboração de uma nova história da literatura brasileira e da inserção das escritoras mulheres nessa história sem antes entendermos como s","Por meio de linguagem denotativa, a autora trata do cânone literário utilizando-se de analogia entre as narrativas da história da literatura e as narrativas literárias, bem como da referência a diferentes períodos de produção de autoria feminina."
6,4,Língua Portuguesa,anotada,Anotada,0.5921,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",4. Textos Literários e Não Literários,"para david perkins a literatura depende dos discursos construídos acerca de uma obra em determinado histórico de uma cultura e por isso ao narrar o historiador é influenciado por um conjunto de emoções diversas que justificam as próprias omissões e ênfases
para david perkins literatura depende discursos construídos acerca obra determinado contexto questões reescrita história literária brasileira
**Contexto:** às questões 6 e 7. Por uma reescrita da história literária brasileira 1 4 Não é possível falarmos acerca da elaboração de uma nova história da literatura brasileira e da inserção das escritoras mulheres nessa história sem antes entendermos como s","Para David Perkins, a literatura depende dos discursos construídos acerca de uma obra em determinado período histórico de uma cultura e, por isso, ao narrar, o historiador é influenciado por um conjunto de emoções diversas que justificam as próprias omissões e ênfases."
7,1,Língua Portuguesa,anotada,Anotada,0.5952,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Foco Preditivo e Dicas de Estudo,"no trecho não é possível falarmos acerca da elaboração de uma nova história da literatura brasileira linhas 1 e 2 a segunda oração exerce a mesma função que o sublinhado em ao tratar de histórias da literatura devemos sempre considerar que elas não são totalidades permanentes linhas 28 e 29
trecho possível falarmos acerca elaboração nova história literatura brasileira linhas contexto diversas justificam próprias omissões ênfases
**Contexto:** diversas que justificam as próprias omissões e ênfases.","No trecho “Não é possível falarmos acerca da elaboração de uma nova história da literatura brasileira” (linhas 1 e 2), a segunda oração exerce a mesma função que o termo sublinhado em “Ao tratar de histórias da literatura, devemos sempre considerar que elas não são totalidades permanentes” (linhas 28 e 29)."
7,2,Língua Portuguesa,anotada,Anotada,0.5424,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,23. **Construções Sintáticas Eruditas** (parte 2),"a oração iniciada por na medida em que linha 37 introduz a causa do conforto que se sente com a perspectiva da mobilidade e do processo constante de redefinição da história da literatura
oração iniciada medida linha introduz causa conforto sente perspectiva mobilidade contexto diversas justificam próprias omissões ênfases
**Contexto:** diversas que justificam as próprias omissões e ênfases.","A oração iniciada por “na medida em que” (linha 37), introduz a causa do conforto que se sente com a perspectiva da mobilidade e do processo constante de redefinição da história da literatura."
7,3,Língua Portuguesa,anotada,Anotada,0.5666,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Coerência Textual: Princípios e Níveis,"a forma verbal há linha 32 poderia ser substituída no tanto por existe quanto por existem sem que isso acarretasse alteração de sentido ao nem incorreção gramatical
forma verbal linha poderia substituída tanto existe quanto existem isso contexto diversas justificam próprias omissões ênfases
**Contexto:** diversas que justificam as próprias omissões e ênfases.","A forma verbal “há” (linha 32), poderia ser substituída, no texto, tanto por existe quanto por existem, sem que isso acarretasse alteração de sentido ao texto, nem incorreção gramatical."
7,4,Língua Portuguesa,anotada,Anotada,0.5997,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Foco Preditivo e Dicas de Estudo,"o conectivo pois linha 8 tem valor conclusivo acerca do silenciamento de escritores que acabam sendo esquecidos uma vez que a referida conjunção se apresenta após a forma verbal é concurso público terceiro secretário da carreira de diplomata tipo a manhã
conectivo pois linha valor conclusivo acerca silenciamento escritores acabam sendo contexto diversas justificam próprias omissões ênfases
**Contexto:** diversas que justificam as próprias omissões e ênfases.","O conectivo “pois” (linha 8) tem valor conclusivo acerca do silenciamento de escritores que acabam sendo esquecidos, uma vez que a referida conjunção se apresenta após a forma verbal “é”. CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – MANHÃ"
8,1,Língua Portuguesa,anotada,Anotada,0.5624,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,26. **Técnicas de Análise Sintática**,"o sentido de ineludível linha 3 remete à suposta ilusão das relações entre o direito e a ética
sentido ineludível linha remete suposta ilusão relações entre direito ética contexto princípios recta ratio orientando praeceptiva
**Contexto:** 1 4 Os princípios da recta ratio, orientando a lex praeceptiva, emanam da consciência humana, afirmando a inter-relação ineludível entre o direito e a ética. [...] Um pequeno grupo de países – os nucleares – não pode continuar a fazer abstração o",O sentido de “ineludível” (linha 3) remete à suposta ilusão das relações entre o direito e a ética.
8,2,Língua Portuguesa,anotada,Anotada,0.5187,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Abordagem no CACD: Análise de Textos e Produção Escrita,"o sentido de fazer abstração linha 5 é o de desconsiderar reduzir a importância
sentido fazer abstração linha desconsiderar reduzir importância contexto princípios recta ratio orientando praeceptiva
**Contexto:** 1 4 Os princípios da recta ratio, orientando a lex praeceptiva, emanam da consciência humana, afirmando a inter-relação ineludível entre o direito e a ética. [...] Um pequeno grupo de países – os nucleares – não pode continuar a fazer abstração o","O sentido de “fazer abstração” (linha 5) é o de desconsiderar, reduzir a importância."
8,3,Língua Portuguesa,anotada,Anotada,0.4609,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,26. **Técnicas de Análise Sintática**,"o justifica o próprio voto alinhado ao da maioria dos juízes da cij em favor do desarmamento nuclear
justifica próprio voto alinhado maioria juízes favor desarmamento nuclear contexto princípios recta ratio orientando praeceptiva
**Contexto:** 1 4 Os princípios da recta ratio, orientando a lex praeceptiva, emanam da consciência humana, afirmando a inter-relação ineludível entre o direito e a ética. [...] Um pequeno grupo de países – os nucleares – não pode continuar a fazer abstração o","O autor justifica o próprio voto alinhado ao da maioria dos juízes da CIJ, em favor do desarmamento nuclear."
8,4,Língua Portuguesa,anotada,Anotada,0.5296,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,2. Funções Sintáticas dos Pronomes Pessoais,"o critica a cij o órgão máximo das nações unidas por não ter mostrado sensibilidade diante de uma das maiores preocupações da humanidade
critica órgão máximo nações unidas mostrado sensibilidade diante maiores preocupações contexto princípios recta ratio orientando praeceptiva
**Contexto:** 1 4 Os princípios da recta ratio, orientando a lex praeceptiva, emanam da consciência humana, afirmando a inter-relação ineludível entre o direito e a ética. [...] Um pequeno grupo de países – os nucleares – não pode continuar a fazer abstração o","O autor critica a CIJ, o órgão máximo das Nações Unidas, por não ter mostrado sensibilidade diante de uma das maiores preocupações da humanidade."
9,1,Língua Portuguesa,anotada,Anotada,0.5028,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",**Exercício 3**,"o crescimento econômico e os direitos humanos são problemáticas estreitamente imbricadas
crescimento econômico direitos humanos problemáticas estreitamente imbricadas contexto humanidade comemoração cinquentenário declaração universal
**Contexto:** ões da humanidade. 1 4 A comemoração do cinquentenário da Declaração Universal dos Direitos Humanos constitui oportunidade para examinar simultaneamente duas problemáticas estreitamente imbricadas: os direitos humanos e o desenvolvimento consider","Segundo o autor, o crescimento econômico e os direitos humanos são problemáticas estreitamente imbricadas."
9,2,Língua Portuguesa,anotada,Anotada,0.5806,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",Exercício 1: A Crise da Democracia Liberal,"o sustenta que não deve haver hierarquia de direitos devendo ser considerados de maneira indivisível os direitos civis políticos econômicos e sociais
sustenta deve haver hierarquia direitos devendo considerados maneira indivisível civis contexto humanidade comemoração cinquentenário declaração universal
**Contexto:** ões da humanidade. 1 4 A comemoração do cinquentenário da Declaração Universal dos Direitos Humanos constitui oportunidade para examinar simultaneamente duas problemáticas estreitamente imbricadas: os direitos humanos e o desenvolvimento consider","O texto sustenta que não deve haver hierarquia de direitos, devendo ser considerados de maneira indivisível os direitos civis, políticos, econômicos e sociais."
9,3,Língua Portuguesa,anotada,Anotada,0.5595,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",1. Descontextualização: O Argumento Deslocado,"o argumenta que os direitos de segunda geração não podem ser arbitrados em detrimento dos de primeira geração
argumenta direitos segunda geração podem arbitrados detrimento primeira contexto humanidade comemoração cinquentenário declaração universal
**Contexto:** ões da humanidade. 1 4 A comemoração do cinquentenário da Declaração Universal dos Direitos Humanos constitui oportunidade para examinar simultaneamente duas problemáticas estreitamente imbricadas: os direitos humanos e o desenvolvimento consider",O autor argumenta que os direitos de segunda geração não podem ser arbitrados em detrimento dos de primeira geração.
9,4,Língua Portuguesa,anotada,Anotada,0.5717,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",Exercício 1: A Crise da Democracia Liberal,"o funcionamento do estado de direito democrático depende de uma economia eficiente na visão do concurso público terceiro secretário da carreira de diplomata tipo a manhã
funcionamento estado direito democrático depende economia eficiente visão concurso público contexto humanidade comemoração cinquentenário declaração universal
**Contexto:** ões da humanidade. 1 4 A comemoração do cinquentenário da Declaração Universal dos Direitos Humanos constitui oportunidade para examinar simultaneamente duas problemáticas estreitamente imbricadas: os direitos humanos e o desenvolvimento consider","O funcionamento do Estado de direito democrático depende de uma economia eficiente, na visão do autor. CONCURSO PÚBLICO TERCEIRO‐SECRETÁRIO DA CARREIRA DE DIPLOMATA TIPO “A” – MANHÃ"
