questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
3,3,Língua Portuguesa,anotada,Anotada,0.6093,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"da leitura do segundo e do terceiro parágrafos que o sentido dado pela ao alteridade é o de distinção entre a humanidade resultante da experiência ocidental e da evolução social e os outros caracterizados como o bom selvagem e os novos homens
leitura segundo terceiro parágrafos sentido dado pela alteridade distinção entre contexto afinal homens nascem iguais apenas
**Contexto:** Afinal, os homens nascem iguais, apenas sem uma definição completa da natureza. Em Rousseau, por exemplo, com a noção do “bom selvagem”, essa ideia estará absolutamente presente. A alteridade desses “novos homens” transformada em modelo lógico se","Entende-se da leitura do segundo e do terceiro parágrafos que o sentido dado pela autora ao termo “alteridade” é o de distinção entre a humanidade resultante da “experiência ocidental” e da ‘evolução social’ e os outros, caracterizados como o ‘bom selvagem’ e os ‘novos homens’."
3,4,Língua Portuguesa,anotada,Anotada,0.4904,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"da leitura do que rousseau ao propor a imagem do bom selvagem se alinha à tese proposta pela ilustração de progresso da natureza humana
leitura rousseau propor imagem selvagem alinha tese proposta pela ilustração contexto afinal homens nascem iguais apenas
**Contexto:** Afinal, os homens nascem iguais, apenas sem uma definição completa da natureza. Em Rousseau, por exemplo, com a noção do “bom selvagem”, essa ideia estará absolutamente presente. A alteridade desses “novos homens” transformada em modelo lógico se","Depreende-se da leitura do texto que Rousseau, ao propor a imagem do ‘bom selvagem’, se alinha à tese, proposta pela Ilustração, de progresso da natureza humana."
4,1,Língua Portuguesa,candidata,Candidata,0.3606,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Hiperonímia e Hiponímia,"a hipótese teórica poligenista tornou-se hegemônica no século xix
hipótese teórica poligenista tornou-se hegemônica século","Segundo a autora, a hipótese teórica poligenista tornou-se hegemônica no século XIX."
4,2,Língua Portuguesa,anotada,Anotada,0.4601,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,10. **Orações Subordinadas Substantivas** (parte 1),"os prefixos presentes nas palavras que designam as correntes monogenista e poligenista remetem às distintas hipóteses sobre a gênese da humanidade que contrapõem a unidade da espécie à diversidade racial
prefixos presentes palavras designam correntes monogenista poligenista remetem distintas hipóteses","Os prefixos presentes nas palavras que designam as correntes “monogenista” e “poligenista” remetem às distintas hipóteses sobre a gênese da humanidade, que contrapõem a unidade da espécie à diversidade racial."
4,3,Língua Portuguesa,anotada,Anotada,0.6431,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,12. **Orações Subordinadas Adverbiais** (parte 1),"no primeiro do quinto a conjunção subordinativa se introduz uma condição real o que é evidenciado pelo modo verbal empregado na oração em que ocorre
primeiro quinto conjunção subordinativa introduz condição real evidenciado pelo modo","No primeiro período do quinto parágrafo, a conjunção subordinativa “se” introduz uma condição real, o que é evidenciado pelo modo verbal empregado na oração em que ocorre."
4,4,Língua Portuguesa,anotada,Anotada,0.5450,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",Exercício 1: A Crise da Democracia Liberal,"o visão idílica primeiro do quinto remete à noção bucólica do bom selvagem de rousseau que representa um devaneio uma utopia
visão idílica primeiro quinto remete noção bucólica selvagem rousseau representa","O segmento “visão idílica” (primeiro período do quinto parágrafo) remete à noção bucólica do ‘bom selvagem’ de Rousseau, que representa um devaneio, uma utopia."
5,1,Língua Portuguesa,anotada,Anotada,0.5806,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metonímia,"no último o utiliza um neologismo para denominar a era que marca o momento atual em que vive a humanidade
último utiliza neologismo para denominar marca momento atual vive humanidade contexto assim como aquela senhora hopi
**Contexto:** Assim como aquela senhora hopi que conversava com a pedra, sua irmã, tem um monte de gente que fala com montanhas. No Equador, na Colômbia, em algumas dessas regiões dos Andes, você encontra lugares onde as montanhas formam casais. Tem mãe, pai,","No último parágrafo, o autor utiliza um neologismo para denominar a era que marca o momento atual em que vive a humanidade."
5,2,Língua Portuguesa,anotada,Anotada,0.5868,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Ironia,"aspectos antitéticos dos seres humanos são explorados na passagem do primeiro em que prevalece o uso da prosopopeia ao segundo que remete ao antropoceno
aspectos antitéticos seres humanos explorados passagem primeiro prevalece prosopopeia segundo contexto assim como aquela senhora hopi
**Contexto:** Assim como aquela senhora hopi que conversava com a pedra, sua irmã, tem um monte de gente que fala com montanhas. No Equador, na Colômbia, em algumas dessas regiões dos Andes, você encontra lugares onde as montanhas formam casais. Tem mãe, pai,","Aspectos antitéticos dos seres humanos são explorados na passagem do primeiro parágrafo, em que prevalece o uso da prosopopeia, ao segundo parágrafo, que remete ao Antropoceno."
5,3,Língua Portuguesa,anotada,Anotada,0.6106,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"ao chamar o rio doce de watu terceiro o emprega uma metáfora
chamar doce watu terceiro emprega metáfora contexto assim como aquela senhora hopi
**Contexto:** Assim como aquela senhora hopi que conversava com a pedra, sua irmã, tem um monte de gente que fala com montanhas. No Equador, na Colômbia, em algumas dessas regiões dos Andes, você encontra lugares onde as montanhas formam casais. Tem mãe, pai,","Ao chamar o Rio Doce de Watu (terceiro parágrafo), o autor emprega uma metáfora."
5,4,Língua Portuguesa,anotada,Anotada,0.6011,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Sinédoque,"no segundo do o utiliza metonímia para qualificar o tipo de humanidade que as pessoas estão sendo convocadas a integrar
segundo utiliza metonímia para qualificar tipo humanidade pessoas estão sendo contexto assim como aquela senhora hopi
**Contexto:** Assim como aquela senhora hopi que conversava com a pedra, sua irmã, tem um monte de gente que fala com montanhas. No Equador, na Colômbia, em algumas dessas regiões dos Andes, você encontra lugares onde as montanhas formam casais. Tem mãe, pai,","No segundo parágrafo do texto, o autor utiliza metonímia para qualificar o tipo de humanidade que as pessoas estão sendo convocadas a integrar."
6,1,Língua Portuguesa,anotada,Anotada,0.6533,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",4. Obviedade: O Argumento do Lugar-Comum,"a deflagração de um movimento paredista dos açougueiros é a situação que oportuniza ao narrador apresentar uma análise crítica de hábitos alimentares junto aos familiares
deflagração movimento paredista açougueiros situação oportuniza narrador apresentar análise crítica contexto deste parede sensação tive
**Contexto:** .º deste mês uma parede de açougueiros, a sensação que tive foi muito diversa da de todos os meus concidadãos. Vós ficastes aterrados; eu agradeci o acontecimento ao céu. Boa ocasião para converter esta cidade ao vegetarismo. Não sei se sabem que","Na narrativa, a deflagração de um movimento paredista dos açougueiros é a situação que oportuniza ao narrador apresentar uma análise crítica de hábitos alimentares junto aos familiares."
6,2,Língua Portuguesa,anotada,Anotada,0.6266,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,"C) Funções dos Pronomes **Oblíquos Tônicos** (mim, ti, si, ele/ela, nós, vós, eles/elas) (parte 1)","no percebe-se a intenção do narrador em apresentar uma experiência traumática com a alimentação na infância algo que seria determinado pela sorte o destino do ser humano
percebe-se intenção narrador apresentar experiência traumática alimentação infância algo seria contexto deste parede açougueiros sensação tive
**Contexto:** .º deste mês uma parede de açougueiros, a sensação que tive foi muito diversa da de todos os meus concidadãos. Vós ficastes aterrados; eu agradeci o acontecimento ao céu. Boa ocasião para converter esta cidade ao vegetarismo. Não sei se sabem que","No texto, percebe-se a intenção do narrador em apresentar uma experiência traumática com a alimentação na infância, algo que seria determinado pela sorte, o destino do ser humano."
6,3,Língua Portuguesa,anotada,Anotada,0.7014,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,"C) Funções dos Pronomes **Oblíquos Tônicos** (mim, ti, si, ele/ela, nós, vós, eles/elas) (parte 1)","da leitura do segundo conclui-se consideradas a estrutura narrativa da crônica e a sequência temporal empregada no primeiro desse que a oração eu era carnívoro apesar da flexão verbal no pretérito imperfeito do indicativo pode ser interpretada como correspondente ao presente do indicativo
leitura segundo conclui-se consideradas estrutura narrativa crônica sequência temporal empregada contexto deste parede açougueiros sensação tive
**Contexto:** .º deste mês uma parede de açougueiros, a sensação que tive foi muito diversa da de todos os meus concidadãos. Vós ficastes aterrados; eu agradeci o acontecimento ao céu. Boa ocasião para converter esta cidade ao vegetarismo. Não sei se sabem que","Da leitura do segundo parágrafo conclui-se, consideradas a estrutura narrativa da crônica e a sequência temporal empregada no primeiro período desse parágrafo, que a oração “eu era carnívoro”, apesar da flexão verbal no pretérito imperfeito do indicativo, pode ser interpretada como correspondente ao presente do indicativo."
6,4,Língua Portuguesa,anotada,Anotada,0.6470,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",4. Obviedade: O Argumento do Lugar-Comum,"que o movimento paredista desencadeia um afastamento do narrador em relação à infância o que o leva a uma crítica a hábitos adquiridos em seu percurso no sistema educacional e ao mesmo tempo a uma defesa da racionalidade humana
movimento paredista desencadeia afastamento narrador relação infância leva crítica hábitos contexto deste parede açougueiros sensação tive
**Contexto:** .º deste mês uma parede de açougueiros, a sensação que tive foi muito diversa da de todos os meus concidadãos. Vós ficastes aterrados; eu agradeci o acontecimento ao céu. Boa ocasião para converter esta cidade ao vegetarismo. Não sei se sabem que","Evidencia-se na narrativa que o movimento paredista desencadeia um afastamento do narrador em relação à infância, o que o leva a uma crítica a hábitos adquiridos em seu percurso no sistema educacional e, ao mesmo tempo, a uma defesa da racionalidade humana."
7,1,Língua Portuguesa,anotada,Anotada,0.5726,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",4. Obviedade: O Argumento do Lugar-Comum,"em criaram-me a carne segundo do segundo observa-se uma estratégia de indeterminação do sujeito que se explicitaria igualmente com a estrutura criou-se a carne
criaram-me carne segundo observa-se estratégia indeterminação sujeito explicitaria igualmente estrutura","Em “Criaram-me a carne” (segundo período do segundo parágrafo), observa-se uma estratégia de indeterminação do sujeito que se explicitaria igualmente com a estrutura Criou-se a carne."
7,2,Língua Portuguesa,anotada,Anotada,0.5951,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Abordagem no CACD: Análise de Questões Anteriores,"no segundo do primeiro os elementos da coordenação assindética estão ligados semanticamente com base em uma noção de contraste
segundo primeiro elementos coordenação assindética estão ligados semanticamente base noção","No segundo período do primeiro parágrafo, os elementos da coordenação assindética estão ligados, semanticamente, com base em uma noção de contraste."
7,3,Língua Portuguesa,anotada,Anotada,0.6344,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"sintático e semântico do processo narrativo do o primeiro do primeiro poderia ser reestruturado da seguinte maneira a sensação que tive foi muito diversa da de todos os meus concidadãos quando os jornais anunciaram para o dia 1 deste mês uma parede de açougueiros
sintático semântico processo narrativo primeiro poderia reestruturado seguinte maneira sensação","Sem prejuízo sintático e semântico do processo narrativo do texto, o primeiro período do primeiro parágrafo poderia ser reestruturado da seguinte maneira: A sensação que tive foi muito diversa da de todos os meus concidadãos quando os jornais anunciaram para o dia 1.º deste mês uma parede de açougueiros."
7,4,Língua Portuguesa,anotada,Anotada,0.6195,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"no primeiro do o emprego da forma participial tida em lugar da oração que tive preservaria as relações sintáticas do e as relações semânticas estabelecidas entre seus termos
primeiro emprego forma participial tida lugar oração tive preservaria relações","No primeiro período do texto, o emprego da forma participial tida em lugar da oração “que tive” preservaria as relações sintáticas do período e as relações semânticas estabelecidas entre seus termos."
8,1,Língua Portuguesa,anotada,Anotada,0.4859,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Abordagem no CACD: Análise de Questões Anteriores,"em os vegetarianos não se batem último o pronome se que acompanha a forma verbal tem sentido reflexivo estando subentendida a expressão a si mesmos ao final da oração
vegetarianos batem último pronome acompanha forma verbal sentido reflexivo estando","Em “Os vegetarianos não se batem” (último parágrafo), o pronome “se” que acompanha a forma verbal tem sentido reflexivo, estando subentendida a expressão a si mesmos ao final da oração."
8,2,Língua Portuguesa,anotada,Anotada,0.6115,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,Adjetivos: Adjunto Adnominal vs. Predicativo,"na estrutura predicativa que compõe o quarto do segundo o verbo denota um estado permansivo da qualidade atribuída ao narrador
estrutura predicativa compõe quarto segundo verbo denota estado permansivo qualidade","Na estrutura predicativa que compõe o quarto período do segundo parágrafo, o verbo denota um estado permansivo da qualidade atribuída ao narrador."
8,3,Língua Portuguesa,anotada,Anotada,0.5475,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,3. Principais Desvios e Regras de Emprego,"no terceiro do último emprega-se a forma pronominal do verbo dar cujo significado se assemelha ao do verbo ver em estrutura pronominal embora as formas se distingam no que se refere à regência verbal
terceiro último emprega-se forma pronominal verbo cujo significado assemelha estrutura","No terceiro período do último parágrafo, emprega-se a forma pronominal do verbo dar, cujo significado se assemelha ao do verbo ver em estrutura pronominal, embora as formas se distingam no que se refere à regência verbal."
8,4,Língua Portuguesa,anotada,Anotada,0.5962,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Ironia,"no segundo do terceiro estão coordenados um adjetivo clara que qualifica o questão e um advérbio singelamente que exprime o modo como se dá a ação de explicar no contexto em questão espaço livre
segundo terceiro estão coordenados adjetivo clara qualifica questão advérbio singelamente","No segundo período do terceiro parágrafo, estão coordenados um adjetivo, “clara”, que qualifica o termo “questão”, e um advérbio, “singelamente”, que exprime o modo como se dá a ação de explicar no contexto em questão. Espaço livre"
9,1,Língua Portuguesa,anotada,Anotada,0.6583,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,"C) Funções dos Pronomes **Oblíquos Tônicos** (mim, ti, si, ele/ela, nós, vós, eles/elas) (parte 3)","no terceiro do primeiro a expressão de modo a enfatiza o esforço empreendido pelo sujeito da ação expressa pelo verbo fazer podendo ser substituída da correção gramatical e da coesão textual pela expressão com o intuito de
terceiro primeiro expressão modo enfatiza esforço empreendido pelo sujeito ação contexto sanguínea coração carne qualquer consuma
**Contexto:** sanguínea. É o coração da carne, e qualquer um que a consuma assimila a força do touro. Obviamente, o prestígio do bife deve-se ao seu estado de semicrueza: nele o sangue é simultaneamente visível, denso, compacto e suscetível de ser cortado: ima","No terceiro período do primeiro parágrafo, a expressão “de modo a” enfatiza o esforço empreendido pelo sujeito da ação expressa pelo verbo “fazer”, podendo ser substituída, sem prejuízo da correção gramatical e da coesão textual, pela expressão com o intuito de."
9,2,Língua Portuguesa,anotada,Anotada,0.6598,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,13. **Orações Reduzidas** (parte 1),"no trecho participa de todos os ritmos desde a confortável refeição burguesa ao lanche boêmio do celibatário primeiro do último a expressão desde a ao que se refere a uma extensão espacial não estabelece restrição de ordem no que se refere à estruturação dos elementos espaciais o que permite a inversão da ordem desses elementos desde o lanche boêmio do celibatário a confortável refeição burguesa da correção gramatical
trecho participa todos ritmos desde confortável refeição burguesa lanche boêmio contexto sanguínea coração carne qualquer consuma
**Contexto:** sanguínea. É o coração da carne, e qualquer um que a consuma assimila a força do touro. Obviamente, o prestígio do bife deve-se ao seu estado de semicrueza: nele o sangue é simultaneamente visível, denso, compacto e suscetível de ser cortado: ima","No trecho “participa de todos os ritmos, desde a confortável refeição burguesa ao lanche boêmio do celibatário” (primeiro período do último parágrafo), a expressão “desde a ... ao ...”, que se refere a uma extensão espacial, não estabelece restrição de ordem no que se refere à estruturação dos elementos espaciais, o que permite a inversão da ordem desses elementos — desde o lanche boêmio do celibatário a confortável refeição burguesa —, sem prejuízo da correção gramatical."
9,3,Língua Portuguesa,anotada,Anotada,0.6337,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,"C) Funções dos Pronomes **Oblíquos Tônicos** (mim, ti, si, ele/ela, nós, vós, eles/elas) (parte 3)","no trecho e qualquer um que a consuma segundo do primeiro o pronome átono a empregado anaforicamente poderia ser correta e coerentemente substituído por o em referência a bife primeiro do primeiro dada a similaridade semântica entre os elementos referenciados
trecho qualquer consuma segundo primeiro pronome átono empregado anaforicamente poderia contexto sanguínea coração carne
**Contexto:** sanguínea. É o coração da carne, e qualquer um que a consuma assimila a força do touro. Obviamente, o prestígio do bife deve-se ao seu estado de semicrueza: nele o sangue é simultaneamente visível, denso, compacto e suscetível de ser cortado: ima","No trecho “e qualquer um que a consuma” (segundo período do primeiro parágrafo), o pronome átono “a”, empregado anaforicamente, poderia ser, correta e coerentemente, substituído por o, em referência a “bife” (primeiro período do primeiro parágrafo), dada a similaridade semântica entre os elementos referenciados."
