questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
3,3,Língua Portuguesa,anotada,Anotada,0.6491,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Exemplos Práticos,"de acordo com o as artes literárias encontram terreno fértil em uma terra onde haja liberdade
acordo artes literárias encontram terreno fértil terra onde haja liberdade contexto tipo manhã para responder questões
**Contexto:** rte. TIPO “A” - MANHÃ Texto 1 para responder às questões 3 e 4. 1 4 Discurso sobre a história da literatura do Brasil Através das espessas trevas em que se achavam envolvidos os homens neste continente americano, viram-se alguns espíritos superio","De acordo com o texto, as artes literárias encontram terreno fértil em uma terra onde haja liberdade."
3,4,Língua Portuguesa,anotada,Anotada,0.6313,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Exemplos Práticos,"as vírgulas que separam as expressões com razão linha 7 e as ciências linha 16 justificam-se pela mesma explicação sintática
vírgulas separam expressões razão linha ciências justificam-se pela mesma explicação contexto tipo manhã para responder questões
**Contexto:** rte. TIPO “A” - MANHÃ Texto 1 para responder às questões 3 e 4. 1 4 Discurso sobre a história da literatura do Brasil Através das espessas trevas em que se achavam envolvidos os homens neste continente americano, viram-se alguns espíritos superio",As vírgulas que separam as expressões “com razão” (linha 7) e “as ciências” (linha 16) justificam-se pela mesma explicação sintática.
4,1,Língua Portuguesa,anotada,Anotada,0.6002,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",5. Paráfrase Não-Produtiva: A Ausência de Análise Crítica,"o fosfoream linha 6 possui sentido crítico e remete à debilidade dos produtores de arte no brasil
fosfoream linha possui sentido crítico remete debilidade produtores arte brasil contexto pela mesma explicação sintática
**Contexto:** pela mesma explicação sintática.",O termo “fosfoream” (linha 6) possui sentido crítico e remete à debilidade dos produtores de arte no Brasil.
4,2,Língua Portuguesa,anotada,Anotada,0.5447,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,"C) Funções dos Pronomes **Oblíquos Tônicos** (mim, ti, si, ele/ela, nós, vós, eles/elas) (parte 3)","o pronome pessoal eles linha 5 relaciona-se ao seu antecedente os homens linha 2
pronome pessoal eles linha relaciona-se antecedente homens contexto pela mesma explicação sintática
**Contexto:** pela mesma explicação sintática.",O pronome pessoal “eles” (linha 5) relaciona-se ao seu antecedente “os homens” (linha 2).
4,3,Língua Portuguesa,anotada,Anotada,0.5342,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",4. Obviedade: O Argumento do Lugar-Comum,"o sujeito da forma verbal podem linha 20 é composto por dois núcleos escravidão linha 19 e liberdade linha 19
sujeito forma verbal podem linha composto dois núcleos escravidão liberdade contexto pela mesma explicação sintática
**Contexto:** pela mesma explicação sintática.",O sujeito da forma verbal “podem” (linha 20) é composto por dois núcleos: “escravidão” (linha 19) e “liberdade” (linha 19).
4,4,Língua Portuguesa,anotada,Anotada,0.5508,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",6. Cópia (Plágio): A Falha Ética e Intelectual,"na linha 26 os pronomes oblíquos em desmerecê-lo e desviá-lo referem-se ambos a literato linha 23 tipo a manhã
linha pronomes oblíquos desmerecê-lo desviá-lo referem-se ambos literato tipo manhã contexto pela mesma explicação sintática
**Contexto:** pela mesma explicação sintática.","Na linha 26, os pronomes oblíquos em “desmerecê-lo” e “desviá-lo” referem-se ambos a “literato” (linha 23). TIPO “A” MANHÃ"
5,1,Língua Portuguesa,anotada,Anotada,0.5719,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Foco Preditivo e Dicas de Estudo,"os poetas modernistas consideravam as propostas futuristas como inovadoras pois elas indicavam uma ruptura radical com o passado academicista da literatura do século 19
poetas modernistas consideravam propostas futuristas como inovadoras pois elas indicavam contexto questões primeira apresentações seria dedicada
**Contexto:** às questões 5 e 6. 1 4 A primeira das apresentações seria dedicada à pintura e à escultura; a segunda, à literatura, e a terceira à música. A notícia da Semana fora recebida “com um frêmito de curiosidade” nas rodas intelectuais e “altamente mund","Os poetas modernistas consideravam as propostas futuristas como inovadoras, pois elas indicavam uma ruptura radical com o passado academicista da literatura do século 19."
5,2,Língua Portuguesa,anotada,Anotada,0.5687,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",8. Contradição: A Quebra da Coerência Interna,"na linha 11 a contradição entre futurismo e passadismo define as propostas artísticas que se apresentavam no cenário artístico do início do século 20 o que representa realidades estéticas bem distintas e alheias uma à outra
linha contradição entre futurismo passadismo define propostas artísticas apresentavam cenário contexto questões primeira apresentações seria dedicada
**Contexto:** às questões 5 e 6. 1 4 A primeira das apresentações seria dedicada à pintura e à escultura; a segunda, à literatura, e a terceira à música. A notícia da Semana fora recebida “com um frêmito de curiosidade” nas rodas intelectuais e “altamente mund","Na linha 11, a contradição entre “futurismo” e “passadismo” define as propostas artísticas que se apresentavam no cenário artístico do início do século 20, o que representa realidades estéticas bem distintas e alheias uma à outra."
5,3,Língua Portuguesa,anotada,Anotada,0.6658,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",6. Cópia (Plágio): A Falha Ética e Intelectual,"o neologismo bandeirantemente linha 19 descreve em linguagem conotativa o pioneirismo de mário de andrade como modernista brasileiro e sua preferência por não se apresentar simplesmente como um artista regido pelos ideais futuristas de marinetti e sim por ideais libertários
neologismo bandeirantemente linha descreve linguagem conotativa pioneirismo mário andrade como contexto questões primeira apresentações seria dedicada
**Contexto:** às questões 5 e 6. 1 4 A primeira das apresentações seria dedicada à pintura e à escultura; a segunda, à literatura, e a terceira à música. A notícia da Semana fora recebida “com um frêmito de curiosidade” nas rodas intelectuais e “altamente mund","O neologismo “‘bandeirantemente’” (linha 19) descreve, em linguagem conotativa, o pioneirismo de Mário de Andrade como modernista brasileiro e sua preferência por não se apresentar simplesmente como um artista regido pelos ideais futuristas de Marinetti, e sim por ideais libertários."
5,4,Língua Portuguesa,anotada,Anotada,0.5800,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"a expressão um certame dessa natureza linha 6 caracteriza a semana de arte moderna como uma investida brasileira inovadora na qual produtos de categorias artísticas diversas foram apresentados
expressão certame dessa natureza linha caracteriza semana arte moderna como contexto questões primeira apresentações seria dedicada
**Contexto:** às questões 5 e 6. 1 4 A primeira das apresentações seria dedicada à pintura e à escultura; a segunda, à literatura, e a terceira à música. A notícia da Semana fora recebida “com um frêmito de curiosidade” nas rodas intelectuais e “altamente mund","A expressão “‘um certame dessa natureza’” (linha 6) caracteriza a Semana de Arte Moderna como uma investida brasileira inovadora, na qual produtos de categorias artísticas diversas foram apresentados."
6,1,Língua Portuguesa,anotada,Anotada,0.5629,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Coerência Textual: Princípios e Níveis,"as expressões mas o faziam em sentido elástico linha 8 e atirar na lata de lixo do passadismo manifestações variadas linhas 14 e 15 são exemplos da função referencial da linguagem predominante nesse ensaio acerca da semana de arte moderna
expressões faziam sentido elástico linha atirar lata lixo passadismo manifestações contexto icas diversas foram apresentados
**Contexto:** icas diversas foram apresentados.","As expressões “mas o faziam em sentido elástico” (linha 8) e “atirar na lata de lixo do ‘passadismo’ manifestações variadas” (linhas 14 e 15) são exemplos da função referencial da linguagem, predominante nesse ensaio acerca da Semana de Arte Moderna."
6,2,Língua Portuguesa,anotada,Anotada,0.5906,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Exemplos Ilustrativos,"a citação de trecho do manifesto antropófago de oswald de andrade ilustra o emprego da intertextualidade a serviço da progressão textual e da coerência entre as ideias apresentadas a respeito dos rapazes modernistas linhas 20 e 21
citação trecho manifesto antropófago oswald andrade ilustra emprego intertextualidade serviço contexto icas diversas foram apresentados
**Contexto:** icas diversas foram apresentados.","A citação de trecho do Manifesto Antropófago, de Oswald de Andrade, ilustra o emprego da intertextualidade a serviço da progressão textual e da coerência entre as ideias apresentadas a respeito dos “‘rapazes modernistas’” (linhas 20 e 21)."
6,3,Língua Portuguesa,anotada,Anotada,0.5844,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,🔗 **III. TERMOS ACESSÓRIOS**,"o uso de aspas se justifica para marcar expressões informais de sentido ambíguo por ser escrito no nível formal da língua e concernente a tema relativo à cultura brasileira
aspas justifica para marcar expressões informais sentido ambíguo escrito nível contexto icas diversas foram apresentados
**Contexto:** icas diversas foram apresentados.",O uso de aspas se justifica para marcar expressões informais de sentido ambíguo por ser texto escrito no nível formal da língua e concernente a tema relativo à cultura brasileira.
6,4,Língua Portuguesa,anotada,Anotada,0.5518,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"em às quais diga-se não raro os próprios novos estavam atados linhas 15 e 16 a expressão iniciada pelo acento grave indicativo de crase é o complemento nominal do predicativo atados tipo a manhã
quais diga-se raro próprios novos estavam atados linhas expressão iniciada contexto icas diversas foram apresentados
**Contexto:** icas diversas foram apresentados.","Em “às quais, diga-se, não raro os próprios ‘novos’ estavam atados.” (linhas 15 e 16), a expressão iniciada pelo acento grave indicativo de crase é o complemento nominal do predicativo “atados”. TIPO “A” MANHÃ"
7,1,Língua Portuguesa,anotada,Anotada,0.5666,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,23. **Construções Sintáticas Eruditas** (parte 2),"é plausível supor que o diálogo que ocorre no se dá entre um judeu recém-chegado a são paulo e um oriental supostamente embriagado
plausível supor diálogo ocorre entre judeu recém-chegado paulo oriental supostamente contexto questões seriam porventura horas noite
**Contexto:** às questões 7 e 8. 1 4 Seriam porventura dez horas da noite... Desde muitos dias os jornais vinham polindo a curiosidade pública, estufados de notícias e reclamos de festa. O Clube Automobilístico dava o seu primeiro grande baile. Tinham vindo de",É plausível supor que o diálogo que ocorre no texto se dá entre um judeu recém-chegado a São Paulo e um oriental supostamente embriagado.
7,2,Língua Portuguesa,anotada,Anotada,0.6065,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/O Emprego e as Funções Sintáticas dos Pronomes Pessoais na Norma Culta.md,3. Principais Desvios e Regras de Emprego,"observa-se na descrição feita entre as linhas 28 e 32 uma crítica à aparência das mulheres presentes na praça o que fica explícito no emprego do diminutivo no vocábulo peitilhos linha 29
observa-se descrição feita entre linhas crítica aparência mulheres presentes praça contexto questões seriam porventura horas noite
**Contexto:** às questões 7 e 8. 1 4 Seriam porventura dez horas da noite... Desde muitos dias os jornais vinham polindo a curiosidade pública, estufados de notícias e reclamos de festa. O Clube Automobilístico dava o seu primeiro grande baile. Tinham vindo de","Observa-se, na descrição feita entre as linhas 28 e 32, uma crítica à aparência das mulheres presentes na praça, o que fica explícito no emprego do diminutivo no vocábulo “peitilhos” (linha 29)."
7,3,Língua Portuguesa,anotada,Anotada,0.5909,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"a forma verbal erravam linha 26 foi empregada no
forma verbal erravam linha empregada contexto questões seriam porventura horas noite
**Contexto:** às questões 7 e 8. 1 4 Seriam porventura dez horas da noite... Desde muitos dias os jornais vinham polindo a curiosidade pública, estufados de notícias e reclamos de festa. O Clube Automobilístico dava o seu primeiro grande baile. Tinham vindo de",A forma verbal “Erravam” (linha 26) foi empregada no
7,4,Língua Portuguesa,anotada,Anotada,0.6518,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Exemplos Ilustrativos,"a linguagem observada no é típica de textos literários
linguagem observada típica textos literários contexto questões seriam porventura horas noite
**Contexto:** às questões 7 e 8. 1 4 Seriam porventura dez horas da noite... Desde muitos dias os jornais vinham polindo a curiosidade pública, estufados de notícias e reclamos de festa. O Clube Automobilístico dava o seu primeiro grande baile. Tinham vindo de",A linguagem observada no texto é típica de textos literários.
8,1,Língua Portuguesa,anotada,Anotada,0.6387,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",8. Análise Integrada e Tendências para o CACD,"os vocábulos porventura linhas 1 e 9 e decerto linha 54 são sinônimos e intercambiáveis no
vocábulos porventura linhas decerto linha sinônimos intercambiáveis contexto vaguear linguagem observada típica textos
**Contexto:** ido de vaguear. 4 A linguagem observada no texto é típica de textos literários.",Os vocábulos “porventura” (linhas 1 e 9) e “Decerto” (linha 54) são sinônimos e intercambiáveis no texto.
8,2,Língua Portuguesa,anotada,Anotada,0.5684,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Coerência Textual: Princípios e Níveis,"o pronome lhe linha 17 foi empregado no com valor possessivo
pronome linha empregado valor possessivo contexto vaguear linguagem observada típica textos
**Contexto:** ido de vaguear. 4 A linguagem observada no texto é típica de textos literários.",O pronome “lhe” (linha 17) foi empregado no texto com valor possessivo.
8,3,Língua Portuguesa,anotada,Anotada,0.6001,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,18. **Funções da Linguagem na Sintaxe** (parte 1),"no tinham vindo de londres as marcas do cotilhão e corria que as prendas seriam de sublimado gosto e valor linhas 5 e 6 as formas verbais tinham vindo e corria têm sujeito posposto
tinham vindo londres marcas cotilhão corria prendas seriam sublimado gosto contexto vaguear linguagem observada típica textos
**Contexto:** ido de vaguear. 4 A linguagem observada no texto é típica de textos literários.","No período “Tinham vindo de Londres as marcas do cotilhão e corria que as prendas seriam de sublimado gosto e valor” (linhas 5 e 6), as formas verbais “Tinham vindo” e “corria” têm sujeito posposto."
8,4,Língua Portuguesa,anotada,Anotada,0.6449,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Foco Preditivo e Dicas de Estudo,"a substituição do vocábulo onde linha 39 por aonde diferentemente do que se observa no estaria de acordo com as normas de regência verbal tipo a manhã
substituição vocábulo onde linha aonde diferentemente observa estaria acordo normas contexto vaguear linguagem observada típica textos
**Contexto:** ido de vaguear. 4 A linguagem observada no texto é típica de textos literários.","A substituição do vocábulo “Onde” (linha 39) por Aonde, diferentemente do que se observa no texto, estaria de acordo com as normas de regência verbal. TIPO “A” MANHÃ"
9,1,Língua Portuguesa,anotada,Anotada,0.6288,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,20. **Período Misto** (parte 1),"a alternância entre a primeira e a terceira pessoas do discurso ao longo do reflete a oscilação da personagem-narradora em sua relação consigo mesma ora sente-se próxima e dona de si ora sente-se distante e apartada de si mesma
alternância entre primeira terceira pessoas discurso longo reflete oscilação personagem-narradora contexto questões estava alegre nesse bonita
**Contexto:** às questões 9 e 10. 1 4 Estava alegre nesse dia, bonita também. Um pouco de febre também. Por que esse romantismo: um pouco de febre? Mas a verdade é que tenho mesmo: olhos brilhantes, essa força e essa fraqueza, batidas desordenadas do coração.","A alternância entre a primeira e a terceira pessoas do discurso, ao longo do texto, reflete a oscilação da personagem-narradora em sua relação consigo mesma: ora sente-se próxima e dona de si, ora sente-se distante e apartada de si mesma."
9,2,Língua Portuguesa,anotada,Anotada,0.5184,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,20. **Período Misto** (parte 1),"no trecho quem sou bem isso já é demais linhas 19 e 20 fica explícito o temperamento reservado da personagem e sua reticência em se expor
trecho quem isso demais linhas fica explícito temperamento reservado personagem contexto questões estava alegre nesse bonita
**Contexto:** às questões 9 e 10. 1 4 Estava alegre nesse dia, bonita também. Um pouco de febre também. Por que esse romantismo: um pouco de febre? Mas a verdade é que tenho mesmo: olhos brilhantes, essa força e essa fraqueza, batidas desordenadas do coração.","No trecho “Quem sou? Bem, isso já é demais.” (linhas 19 e 20), fica explícito o temperamento reservado da personagem e sua reticência em se expor."
9,3,Língua Portuguesa,anotada,Anotada,0.5585,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,20. **Período Misto** (parte 1),"no a personagem é descrita como uma pessoa que tem olhos brilhantes essa força e essa fraqueza batidas desordenadas do coração linhas 3 e 4 ao mesmo tempo em que tem a força do mal apenas a visão engrandecida e transformada linhas 10 e 11
personagem descrita como pessoa olhos brilhantes essa força fraqueza batidas contexto questões estava alegre nesse bonita
**Contexto:** às questões 9 e 10. 1 4 Estava alegre nesse dia, bonita também. Um pouco de febre também. Por que esse romantismo: um pouco de febre? Mas a verdade é que tenho mesmo: olhos brilhantes, essa força e essa fraqueza, batidas desordenadas do coração.","No texto, a personagem é descrita como uma pessoa que tem “olhos brilhantes, essa força e essa fraqueza, batidas desordenadas do coração” (linhas 3 e 4), ao mesmo tempo em que “tem a força do mal, apenas a visão engrandecida e transformada” (linhas 10 e 11)."
9,4,Língua Portuguesa,anotada,Anotada,0.5909,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"a piedade segundo a personagem está para ela assim como o medo e o desejo para determinadas pessoas
piedade segundo personagem está para assim como medo desejo determinadas contexto questões estava alegre nesse bonita
**Contexto:** às questões 9 e 10. 1 4 Estava alegre nesse dia, bonita também. Um pouco de febre também. Por que esse romantismo: um pouco de febre? Mas a verdade é que tenho mesmo: olhos brilhantes, essa força e essa fraqueza, batidas desordenadas do coração.","A piedade, segundo a personagem, está para ela assim como o medo e o desejo para determinadas pessoas."
