questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
37,3,Língua Inglesa,anotada,Anotada,0.5247,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"effective diplomacy in the traditional sense assumed that commitments made through the diplomatic process would be enforced by a single center of power in the diplomat s own country irrespective of any resistance from other domestic authorities
effective diplomacy traditional sense assumed that commitments made through diplomatic contexto certain broader conditions must also
**Contexto:** 1 4 “Certain broader conditions must also be borne in mind when one considers the future of foreign service work. Among the most significant has been the extreme fragmentation of American policy-making and diplomacy in recent years. Effective dip","Effective diplomacy in the traditional sense assumed that commitments made through the diplomatic process would be enforced by a single center of power in the diplomat’s own country, irrespective of any resistance from other domestic authorities."
37,4,Língua Inglesa,anotada,Anotada,0.4534,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the word acute line 27 could be replaced with mutual without changing the meaning of the sentence
word acute line could replaced with mutual without changing meaning contexto certain broader conditions must also
**Contexto:** 1 4 “Certain broader conditions must also be borne in mind when one considers the future of foreign service work. Among the most significant has been the extreme fragmentation of American policy-making and diplomacy in recent years. Effective dip",The word “acute” (line 27) could be replaced with mutual without changing the meaning of the sentence.
38,1,Língua Inglesa,candidata,Candidata,0.3992,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"in line 3 the sending state is the one capable of expelling foreign diplomats from its territory
line sending state capable expelling foreign diplomats from territory contexto mutual without changing meaning sentence
**Contexto:** mutual without changing the meaning of the sentence. 1 4 Withdrawal of a Diplomatic Mission The recall of an entire diplomatic mission, whether on a temporary or on an indefinite basis, without breach of diplomatic relations between sending and r","In line 3, the “sending State” is the one capable of expelling foreign diplomats from its territory."
38,2,Língua Inglesa,candidata,Candidata,0.3776,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"in line 7 the expression there are no constraints in their contacts means that their contacts remain regular
line expression there constraints their contacts means that remain regular contexto mutual without changing meaning sentence
**Contexto:** mutual without changing the meaning of the sentence. 1 4 Withdrawal of a Diplomatic Mission The recall of an entire diplomatic mission, whether on a temporary or on an indefinite basis, without breach of diplomatic relations between sending and r","In line 7, the expression “there are no constraints in their contacts” means that their contacts remain regular."
38,3,Língua Inglesa,candidata,Candidata,0.4213,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"in lines 10 to 12 in the passage this is more straightforward when no formal breach of relations has taken place more straightforward could be replaced by less complex without changing the meaning of the sentence
lines passage this more straightforward when formal breach relations taken contexto mutual without changing meaning sentence
**Contexto:** mutual without changing the meaning of the sentence. 1 4 Withdrawal of a Diplomatic Mission The recall of an entire diplomatic mission, whether on a temporary or on an indefinite basis, without breach of diplomatic relations between sending and r","In lines 10 to 12, in the passage “this is more straightforward when no formal breach of relations has taken place”, “more straightforward” could be replaced by less complex without changing the meaning of the sentence."
38,4,Língua Inglesa,candidata,Candidata,0.3704,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Development: Comprehensive Consequences and the Imperative of Cooperation,"in lines 2 11 and 12 the word breach could not be replaced by severance in any of the situations without changing the meaning of the sentences tipo a tarde
lines word breach could replaced severance situations without changing meaning contexto mutual sentence
**Contexto:** mutual without changing the meaning of the sentence. 1 4 Withdrawal of a Diplomatic Mission The recall of an entire diplomatic mission, whether on a temporary or on an indefinite basis, without breach of diplomatic relations between sending and r","In lines 2, 11, and 12, the word “breach” could not be replaced by severance in any of the situations without changing the meaning of the sentences. TIPO “A” TARDE"
39,1,Língua Inglesa,fraca,Sinal fraco,0.2173,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Classic Trap — Passive vs. Pure Adjective,"in the sentence look about the room in line 1 about is used as adverb rather than a preposition
sentence look about room line used adverb rather than preposition contexto tipo tarde
**Contexto:** . TIPO “A” - TARDE 1 4 I look about the room where I have been at work for almost a quarter century. Proofs of unread novels accumulate on the coffee table. I sit at a large table that was in the house when I bought it. Everything since Burr has","In the sentence “look about the room”, in line 1, about is used as adverb rather than a preposition."
39,2,Língua Inglesa,fraca,Sinal fraco,0.2591,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"in the statement videocassettes are beginning to crowd out the books in line 7 one could infer that tapes might outnumber books at some point
statement videocassettes beginning crowd books line could infer that tapes contexto tipo tarde look about room
**Contexto:** . TIPO “A” - TARDE 1 4 I look about the room where I have been at work for almost a quarter century. Proofs of unread novels accumulate on the coffee table. I sit at a large table that was in the house when I bought it. Everything since Burr has","In the statement “Videocassettes are beginning to crowd out the books”, in line 7, one could infer that tapes might outnumber books at some point."
39,3,Língua Inglesa,fraca,Sinal fraco,0.2741,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"in vidal s opinion joe alsop was not likeable
vidal opinion alsop likeable contexto tipo tarde look about room
**Contexto:** . TIPO “A” - TARDE 1 4 I look about the room where I have been at work for almost a quarter century. Proofs of unread novels accumulate on the coffee table. I sit at a large table that was in the house when I bought it. Everything since Burr has","In Vidal’s opinion, Joe Alsop was not likeable."
39,4,Língua Inglesa,fraca,Sinal fraco,0.2357,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"in the last paragraph vidal admits that unlike himself alec guinness and terry southern are not nostalgic text 6 to answer questions 40 and 41
last paragraph vidal admits that unlike himself alec guinness terry contexto tipo tarde look about room
**Contexto:** . TIPO “A” - TARDE 1 4 I look about the room where I have been at work for almost a quarter century. Proofs of unread novels accumulate on the coffee table. I sit at a large table that was in the house when I bought it. Everything since Burr has","In the last paragraph, Vidal admits that, unlike himself, Alec Guinness and Terry Southern are not nostalgic. Text 6 to answer questions 40 and 41."
40,1,Língua Inglesa,fraca,Sinal fraco,0.2142,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,6. Study Questions — Test Yourself,"italian renaissance decisively contributed to usher in the age of european domination
italian renaissance decisively contributed usher european domination contexto answer questions advances achieved italy
**Contexto:** to answer questions 40 and 41. 1 4 “The advances achieved in Italy and its environs show that, in terms of cultural and economic development, Europe was already diverging from the rest of the world before the end of the fifteenth century. However",Italian Renaissance decisively contributed to usher in the age of European domination.
40,2,Língua Inglesa,candidata,Candidata,0.3512,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Reduced Relative Clause — Key Facts,"despite setbacks in handling the relations with china the portuguese have been able to maintain a commercial presence in some parts of the chinese territory
despite setbacks handling relations with china portuguese have been able contexto answer questions advances achieved italy
**Contexto:** to answer questions 40 and 41. 1 4 “The advances achieved in Italy and its environs show that, in terms of cultural and economic development, Europe was already diverging from the rest of the world before the end of the fifteenth century. However","Despite setbacks in handling the relations with China, the Portuguese have been able to maintain a commercial presence in some parts of the Chinese territory."
40,3,Língua Inglesa,fraca,Sinal fraco,0.2404,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Reduced Relative Clause — Key Facts,"the portuguese contributed to lure invaders to chinese shores
portuguese contributed lure invaders chinese shores contexto answer questions advances achieved italy
**Contexto:** to answer questions 40 and 41. 1 4 “The advances achieved in Italy and its environs show that, in terms of cultural and economic development, Europe was already diverging from the rest of the world before the end of the fifteenth century. However",The Portuguese contributed to lure invaders to Chinese shores.
40,4,Língua Inglesa,candidata,Candidata,0.3083,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Reduced Relative Clause — Key Facts,"the expansion of the trade network designed by the portuguese was enabled by the range of technical solutions they offered rather than by the nature of the products transacted tipo a tarde
expansion trade network designed portuguese enabled range technical solutions they contexto answer questions advances achieved italy
**Contexto:** to answer questions 40 and 41. 1 4 “The advances achieved in Italy and its environs show that, in terms of cultural and economic development, Europe was already diverging from the rest of the world before the end of the fifteenth century. However","The expansion of the trade network designed by the Portuguese was enabled by the range of technical solutions they offered, rather than by the nature of the products transacted. TIPO “A” TARDE"
41,1,Língua Inglesa,candidata,Candidata,0.3811,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 2),"in line 15 the word patchwork conveys the idea of a seamless system of regional markets
line word patchwork conveys idea seamless system regional markets contexto nature products transacted tipo tarde
**Contexto:** nature of the products transacted. TIPO “A” - TARDE Considering the ideas and the vocabulary presented in the text, mark the following items as right (C) or wrong (E).","In line 15, the word “patchwork” conveys the idea of a seamless system of regional markets."
41,2,Língua Inglesa,candidata,Candidata,0.4320,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 2),"in line 41 the word foes could be replaced with business counterparts without changing the meaning of the sentence
line word foes could replaced with business counterparts without changing contexto nature products transacted tipo tarde
**Contexto:** nature of the products transacted. TIPO “A” - TARDE Considering the ideas and the vocabulary presented in the text, mark the following items as right (C) or wrong (E).","In line 41, the word “foes” could be replaced with business counterparts without changing the meaning of the sentence."
41,3,Língua Inglesa,fraca,Sinal fraco,0.2886,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Four -ING Structures,"in line 43 the word appreciated could be replaced with enjoyed without changing the meaning of the sentence
line word appreciated could replaced with enjoyed without changing meaning contexto nature products transacted tipo tarde
**Contexto:** nature of the products transacted. TIPO “A” - TARDE Considering the ideas and the vocabulary presented in the text, mark the following items as right (C) or wrong (E).","In line 43, the word “appreciated” could be replaced with enjoyed without changing the meaning of the sentence."
41,4,Língua Inglesa,candidata,Candidata,0.4082,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 2),"in line 45 the expression the lesser evil indicates that the portuguese were not perceived by the chinese as much of a threat as were east asian pirates text 7 to answer questions 42 and 43
line expression lesser evil indicates that portuguese were perceived chinese contexto nature products transacted tipo tarde
**Contexto:** nature of the products transacted. TIPO “A” - TARDE Considering the ideas and the vocabulary presented in the text, mark the following items as right (C) or wrong (E).","In line 45, the expression “the lesser evil” indicates that the Portuguese were not perceived by the Chinese as much of a threat as were East Asian pirates. Text 7 to answer questions 42 and 43."
42,1,Língua Inglesa,candidata,Candidata,0.3256,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Key Examples,"in line 12 the word bound could be replaced by constrained without changing the meaning of the sentence
line word bound could replaced constrained without changing meaning sentence contexto scene room castle king claudius
**Contexto:** 1 4 Act III Scene III A Room in the Castle KING CLAUDIUS Thanks, dear my lord. [Exit POLONIUS] O, my ofence is rank it smells to heaven; It hath the primal eldest curse upon’t, A brother’s murder. Pray can I not, Though inclination be as sharp as","In line 12, the word “bound” could be replaced by constrained without changing the meaning of the sentence."
42,2,Língua Inglesa,candidata,Candidata,0.3001,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Golden Rule,"in line 14 the word both is used as a pronoun for the antecedent double business bound line 12
line word both used pronoun antecedent double business bound contexto scene room castle king claudius
**Contexto:** 1 4 Act III Scene III A Room in the Castle KING CLAUDIUS Thanks, dear my lord. [Exit POLONIUS] O, my ofence is rank it smells to heaven; It hath the primal eldest curse upon’t, A brother’s murder. Pray can I not, Though inclination be as sharp as","In line 14, the word “both” is used as a pronoun for the antecedent “double business bound” (line 12)."
42,3,Língua Inglesa,fraca,Sinal fraco,0.2057,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 1),"the first speaker in the text is praying only for forgiveness
first speaker text praying only forgiveness contexto scene room castle king claudius
**Contexto:** 1 4 Act III Scene III A Room in the Castle KING CLAUDIUS Thanks, dear my lord. [Exit POLONIUS] O, my ofence is rank it smells to heaven; It hath the primal eldest curse upon’t, A brother’s murder. Pray can I not, Though inclination be as sharp as",The first speaker in the text is praying only for forgiveness.
42,4,Língua Inglesa,candidata,Candidata,0.3408,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Classic Trap — Passive vs. Pure Adjective,"the word forestalled in line 20 could be replaced by prevented without changing the meaning of the sentence
word forestalled line could replaced prevented without changing meaning sentence contexto scene room castle king claudius
**Contexto:** 1 4 Act III Scene III A Room in the Castle KING CLAUDIUS Thanks, dear my lord. [Exit POLONIUS] O, my ofence is rank it smells to heaven; It hath the primal eldest curse upon’t, A brother’s murder. Pray can I not, Though inclination be as sharp as",The word “forestalled” in line 20 could be replaced by prevented without changing the meaning of the sentence.
43,1,Língua Inglesa,candidata,Candidata,0.3225,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Classic Trap — Passive vs. Pure Adjective,"in line 32 the word might can be correctly replaced with the modal verb could
line word might correctly replaced with modal verb could contexto evented without changing meaning sentence
**Contexto:** evented without changing the meaning of the sentence. Considering the ideas of the text, mark the following items as right (C) or wrong (E).","In line 32, the word “might” can be correctly replaced with the modal verb could."
43,2,Língua Inglesa,candidata,Candidata,0.3281,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 1),"the phrase and so am i revenged in line 34 refers to an action that has been fulfilled
phrase revenged line refers action that been fulfilled contexto evented without changing meaning sentence
**Contexto:** evented without changing the meaning of the sentence. Considering the ideas of the text, mark the following items as right (C) or wrong (E).",The phrase “And so am I revenged” in line 34 refers to an action that has been fulfilled.
43,3,Língua Inglesa,fraca,Sinal fraco,0.2965,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 1),"hamlet expresses that his father s sins were possibly forgiven by god before he was killed
hamlet expresses that father sins were possibly forgiven before killed contexto evented without changing meaning sentence
**Contexto:** evented without changing the meaning of the sentence. Considering the ideas of the text, mark the following items as right (C) or wrong (E).",Hamlet expresses that his father’s sins were possibly forgiven by God before he was killed.
43,4,Língua Inglesa,candidata,Candidata,0.4466,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"hamlet s speech represents the soliloquy tipo a tarde história do brasil itens de 44 a 54
hamlet speech represents soliloquy tipo tarde história brasil itens contexto evented without changing meaning sentence
**Contexto:** evented without changing the meaning of the sentence. Considering the ideas of the text, mark the following items as right (C) or wrong (E).",Hamlet’s speech represents the soliloquy. TIPO “A” TARDE História do Brasil Itens de 44 a 54
44,1,História do Brasil,anotada,Anotada,0.7880,03 - HISTÓRIA DO BRASIL/08 - A República Liberal (1945-1964)/8.4 - Sociedade e cultura/_Sociedade e cultura.md,Clima de Mobilização Política e Debate Público (parte 2),"a contratação de artistas e artífices na frança em 1816 para trabalharem no brasil foi uma iniciativa oficial do príncipe regente joão que encarregou o embaixador do reino unido de portugal brasil e algarves em paris o marquês de marialva de definir os nomes a contratar e de providenciar o embarque do grupo
contratação artistas artífices frança 1816 para trabalharem brasil iniciativa oficial contexto ruptura política portugal organização estado
**Contexto:** A ruptura política com Portugal e a organização do Estado nacional implicariam a elaboração de um aparato ideológico que deveria dar legitimidade ao próprio processo de construção da Nação. Tratava-se agora de inventar o Brasil, não apenas no pla","A contratação de artistas e artífices na França, em 1816, para trabalharem no Brasil foi uma iniciativa oficial do príncipe regente João, que encarregou o embaixador do Reino Unido de Portugal, Brasil e Algarves em Paris, o marquês de Marialva, de definir os nomes a contratar e de providenciar o embarque do grupo."
44,2,História do Brasil,anotada,Anotada,0.7924,03 - HISTÓRIA DO BRASIL/06 - A Primeira República (1889-1930)/6.1 - A proclamação da República e os governos militares/_A proclamação da República e os governos militares.md,A Crise Sistêmica: Análise Articulada das Três Grandes Questões (parte 2),"as festas cívicas organizadas na cidade do rio de janeiro para a aclamação de pedro como imperador constitucional do brasil em 12 de outubro de 1822 tiveram como objetivo afirmar o rompimento definitivo com portugal e a instauração de uma nova soberania ao mesmo tempo visavam a fazer reconhecer a representação popular como uma das fontes do poder imperial
festas cívicas organizadas cidade janeiro para aclamação pedro como imperador contexto ruptura política portugal organização estado
**Contexto:** A ruptura política com Portugal e a organização do Estado nacional implicariam a elaboração de um aparato ideológico que deveria dar legitimidade ao próprio processo de construção da Nação. Tratava-se agora de inventar o Brasil, não apenas no pla","As festas cívicas organizadas na cidade do Rio de Janeiro para a aclamação de Pedro como imperador constitucional do Brasil, em 12 de outubro de 1822, tiveram como objetivo afirmar o rompimento definitivo com Portugal e a instauração de uma nova soberania; ao mesmo tempo, visavam a fazer reconhecer a representação popular como uma das fontes do poder imperial."
44,3,História do Brasil,anotada,Anotada,0.8241,03 - HISTÓRIA DO BRASIL/08 - A República Liberal (1945-1964)/8.4 - Sociedade e cultura/_Sociedade e cultura.md,Clima de Mobilização Política e Debate Público (parte 2),"iniciativa que hoje seria considerada como de política cultural a criação por decreto de novembro de 1820 da academia imperial das belas artes que somente seria efetivada em 1826 com a inauguração de prédio próprio institucionalizou o ensino artístico no brasil e favoreceu o reconhecimento social do artista a atividade da academia imperial resultou nas décadas seguintes na formação de artistas cuja produção no do segundo reinado contribuiu para a legitimação simbólica do estado imperial e para fortalecer o sentimento nacional entre os brasileiros
iniciativa hoje seria considerada como política cultural criação decreto novembro contexto ruptura portugal organização estado
**Contexto:** A ruptura política com Portugal e a organização do Estado nacional implicariam a elaboração de um aparato ideológico que deveria dar legitimidade ao próprio processo de construção da Nação. Tratava-se agora de inventar o Brasil, não apenas no pla","Iniciativa que hoje seria considerada como de política cultural, a criação, por decreto de novembro de 1820, da Academia Imperial das Belas Artes – que somente seria efetivada em 1826, com a inauguração de prédio próprio – institucionalizou o ensino artístico no Brasil e favoreceu o reconhecimento social do artista. A atividade da Academia Imperial resultou, nas décadas seguintes, na formação de artistas cuja produção, no período do Segundo Reinado, contribuiu para a legitimação simbólica do Estado Imperial e para fortalecer o sentimento nacional entre os brasileiros."
44,4,História do Brasil,anotada,Anotada,0.7911,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.2 - A situação política e econômica europeia/_A situação política e econômica europeia.md,As Exigências dos Revolucionários Liberais em Portugal,"pelo tratado de paz e amizade celebrado no rio de janeiro em 29 de agosto de 1825 o rei de portugal reconhecia a independência política do brasil e transferia para seu filho pedro de sua livre vontade a soberania sobre o império reconhecendo-o como imperador negociado pelo experiente diplomata britânico charles stuart enviado extraordinário e ministro plenipotenciário do rei de portugal o tratado estabelecia que joão vi de portugal reservava para sua pessoa o título de imperador do brasil
pelo tratado amizade celebrado janeiro agosto 1825 portugal reconhecia independência contexto ruptura política organização estado
**Contexto:** A ruptura política com Portugal e a organização do Estado nacional implicariam a elaboração de um aparato ideológico que deveria dar legitimidade ao próprio processo de construção da Nação. Tratava-se agora de inventar o Brasil, não apenas no pla","Pelo Tratado de Paz e Amizade celebrado no Rio de Janeiro, em 29 de agosto de 1825, o rei de Portugal reconhecia a independência política do Brasil e transferia para seu filho Pedro, de sua livre vontade, a soberania sobre o Império, reconhecendo-o como imperador. Negociado pelo experiente diplomata britânico Charles Stuart, enviado extraordinário e ministro plenipotenciário do rei de Portugal, o Tratado estabelecia que João VI de Portugal reservava para sua pessoa o título de imperador do Brasil."
