questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
3,3,Língua Portuguesa,anotada,Anotada,0.7101,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Foco Preditivo e Dicas de Estudo,"ao definir o elemento linguístico negro joão ribeiro em 1889 foi um precursor do debate acerca do papel das línguas africanas na formação do português do brasil revolucionando as ideias até então existentes a respeito do tema
definir elemento linguístico negro joão ribeiro 1889 precursor debate acerca contexto questões emergência brasil independente correlata
**Contexto:** às questões 3 e 4. 1 4 O contexto de emergência do Brasil independente e da correlata ideia de uma nacionalidade brasileira, no decorrer do século 19, é recheado de polêmicas e debates públicos levados a cabo por intelectuais, gramáticos, filólog","Ao definir o “elemento linguístico negro”, João Ribeiro, em 1889, foi um precursor do debate acerca do papel das línguas africanas na formação do português do Brasil, revolucionando as ideias até então existentes a respeito do tema."
3,4,Língua Portuguesa,anotada,Anotada,0.6182,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,23. **Construções Sintáticas Eruditas** (parte 2),"para alguns estudiosos a sonoridade africana está relacionada à ideia de cultura popular no brasil
para alguns estudiosos sonoridade africana está relacionada ideia cultura popular contexto questões emergência brasil independente correlata
**Contexto:** às questões 3 e 4. 1 4 O contexto de emergência do Brasil independente e da correlata ideia de uma nacionalidade brasileira, no decorrer do século 19, é recheado de polêmicas e debates públicos levados a cabo por intelectuais, gramáticos, filólog","Para alguns estudiosos, a sonoridade africana está relacionada à ideia de cultura popular no Brasil."
4,1,Língua Portuguesa,anotada,Anotada,0.7864,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Abordagem no CACD: Análise de Questões Anteriores,"caso as orações coordenadas que aparecem entre as linhas 9 e 19 do reforça-se brasileira fossem escritas em ordem sujeito-verbo da forma sugerida a seguir a correção e a coerência do seriam mantidas a diferenciação entre fala e escrita é reforçada os estudos lexicais e gramaticais são intensificados narrativas sobre a história do português no brasil são construídas a documentação da língua em uso é defendida o estatuto do português do brasil variedade modalidade dialeto ou língua é debatido a designação da língua falada no brasil é debatida elementos linguísticos são categorizados sob os rótulos de neologismos estrangeirismos brasileirismos jargões a possível origem crioula do português do brasil é discutida a autenticidade da língua do brasil é polemizada a língua literária brasileira é discutida
caso orações coordenadas aparecem entre linhas reforça-se brasileira fossem escritas contexto estudiosos sonoridade africana está relacionada
**Contexto:** estudiosos, a sonoridade africana está relacionada à ideia de cultura popular no Brasil.","Caso as orações coordenadas que aparecem entre as linhas 9 e 19 do texto (“reforça-se... brasileira”) fossem escritas em ordem sujeito-verbo, da forma sugerida a seguir, a correção e a coerência do texto seriam mantidas: a diferenciação entre fala e escrita é reforçada; os estudos lexicais e gramaticais são intensificados; narrativas sobre a história do português no Brasil são construídas; a documentação da língua em uso é defendida; o estatuto do português do Brasil – variedade, modalidade, dialeto ou língua – é debatido; a designação da língua falada no Brasil é debatida; elementos linguísticos são categorizados sob os rótulos de neologismos, estrangeirismos, brasileirismos, jargões; a possível origem crioula do português do Brasil é discutida; a autenticidade da língua do Brasil é polemizada; a língua literária brasileira é discutida."
4,2,Língua Portuguesa,anotada,Anotada,0.5547,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"a substituição de trata-se linha 20 por esse fato trata-se manteria a correção e a coerência do
substituição trata-se linha esse fato manteria correção coerência contexto estudiosos sonoridade africana está relacionada
**Contexto:** estudiosos, a sonoridade africana está relacionada à ideia de cultura popular no Brasil.",A substituição de “Trata-se” (linha 20) por Esse fato trata-se manteria a correção e a coerência do texto.
4,3,Língua Portuguesa,anotada,Anotada,0.6588,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,16. **Regência** (parte 1),"os termos às em às influências linhas 29 e 30 e a em a modificações linhas 34 introduzem complementos indiretos respectivamente nominal e verbal e são intercambiáveis no sendo correto portanto o emprego de a influências e às modificações
termos influências linhas modificações introduzem complementos indiretos respectivamente nominal verbal contexto estudiosos sonoridade africana está relacionada
**Contexto:** estudiosos, a sonoridade africana está relacionada à ideia de cultura popular no Brasil.","Os termos “às”, em “às influências” (linhas 29 e 30) e “a”, em “a modificações” (linhas 34) introduzem complementos indiretos (respectivamente, nominal e verbal) e são intercambiáveis no texto, sendo correto, portanto, o emprego de a influências e às modificações."
4,4,Língua Portuguesa,anotada,Anotada,0.5947,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Metáfora,"a palavra chave linha 49 foi empregada em sentido conotativo concurso público terceiro-secretário da carreira de diplomata tipo a
palavra chave linha empregada sentido conotativo concurso público terceiro-secretário carreira contexto estudiosos sonoridade africana está relacionada
**Contexto:** estudiosos, a sonoridade africana está relacionada à ideia de cultura popular no Brasil.",A palavra “chave” (linha 49) foi empregada em sentido conotativo. CONCURSO PÚBLICO TERCEIRO-SECRETÁRIO DA CARREIRA DE DIPLOMATA – TIPO “A”
5,1,Língua Portuguesa,anotada,Anotada,0.6365,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Ironia,"augusto de campos ao tratar de tema acerca da música popular brasileira insere essa categoria artística em ambiência cultural ampla utilizando-se para tanto de elementos textuais que compõem a linguagem literária tais como a conotação e a subjetividade em defesa do próprio ponto de vista
augusto campos tratar tema acerca música popular brasileira insere essa contexto questões explosão alegria caetano veloso
**Contexto:** às questões 5 e 6. 1 4 A explosão de “Alegria, alegria” Alegria, Alegria, de Caetano Veloso, parece-me assumir, neste momento, uma importância semelhante a Desafinado, como expressão de uma tomada de posição crítica em face dos rumos da música po","Augusto de Campos, ao tratar de tema acerca da música popular brasileira, insere essa categoria artística em ambiência cultural ampla, utilizando-se, para tanto, de elementos textuais que compõem a linguagem literária, tais como a conotação e a subjetividade, em defesa do próprio ponto de vista."
5,2,Língua Portuguesa,anotada,Anotada,0.7216,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",1. Descontextualização: O Argumento Deslocado,"o por meio dos recursos da citação e da intertextualidade utiliza-se de referências à cultura brasileira e à estrangeira como estratégia de argumentação ao defender a ideia de que a produção artística brasileira é autônoma e não sofre influências externas consistentes desde a semana de arte moderna quando adquiriu maturidade estética e sobretudo mais tarde quando adquiriu universalidade com o concretismo
meio recursos citação intertextualidade utiliza-se referências cultura brasileira estrangeira como contexto questões explosão alegria caetano veloso
**Contexto:** às questões 5 e 6. 1 4 A explosão de “Alegria, alegria” Alegria, Alegria, de Caetano Veloso, parece-me assumir, neste momento, uma importância semelhante a Desafinado, como expressão de uma tomada de posição crítica em face dos rumos da música po","O autor, por meio dos recursos da citação e da intertextualidade, utiliza-se de referências à cultura brasileira e à estrangeira como estratégia de argumentação ao defender a ideia de que a produção artística brasileira é autônoma e não sofre influências externas consistentes desde a Semana de Arte Moderna, quando adquiriu maturidade estética e, sobretudo, mais tarde, quando adquiriu universalidade com o Concretismo."
5,3,Língua Portuguesa,anotada,Anotada,0.6632,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Ironia,"o emprego recorrente de parênteses no de augusto de campos reforça a presença predominante da função fática da linguagem pois o interrompe a discussão acerca da canção de caetano veloso para com informalidade própria dos textos literários conversar com mais proximidade com o leitor
emprego recorrente parênteses augusto campos reforça presença predominante função fática contexto questões explosão alegria caetano veloso
**Contexto:** às questões 5 e 6. 1 4 A explosão de “Alegria, alegria” Alegria, Alegria, de Caetano Veloso, parece-me assumir, neste momento, uma importância semelhante a Desafinado, como expressão de uma tomada de posição crítica em face dos rumos da música po","O emprego recorrente de parênteses no texto de Augusto de Campos reforça a presença predominante da função fática da linguagem, pois o autor interrompe a discussão acerca da canção de Caetano Veloso para, com informalidade própria dos textos literários, conversar com mais proximidade com o leitor."
5,4,Língua Portuguesa,anotada,Anotada,0.6244,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",1. Descontextualização: O Argumento Deslocado,"os termos oswaldianamente linha 30 deglutir linha 30 e incorporar as conquistas linha 32 são alusivos ao manifesto antropofágico e ao movimento verde-amarelo cujas ideias de assimilação de diversas culturas sem construções mimetizadas percorrem todo o de augusto de campos
termos oswaldianamente linha deglutir incorporar conquistas alusivos manifesto antropofágico movimento contexto questões explosão alegria caetano veloso
**Contexto:** às questões 5 e 6. 1 4 A explosão de “Alegria, alegria” Alegria, Alegria, de Caetano Veloso, parece-me assumir, neste momento, uma importância semelhante a Desafinado, como expressão de uma tomada de posição crítica em face dos rumos da música po","Os termos “oswaldianamente” (linha 30), “deglutir” (linha 30) e “incorporar as conquistas” (linha 32), são alusivos ao Manifesto Antropofágico e ao Movimento Verde-Amarelo, cujas ideias de assimilação de diversas culturas sem construções mimetizadas percorrem todo o texto de Augusto de Campos."
6,1,Língua Portuguesa,anotada,Anotada,0.5767,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,A Conexão Morfossintática: Classe e Função,"a palavra como linha 64 exprime uma relação de conformidade em mas como observou décio pignatari linhas 64 e 65 da mesma forma que em como um adorno exterior linhas 77 e 78
palavra como linha exprime relação conformidade observou décio pignatari linhas contexto movimento verde-amarelo cujas ideias assimilação
**Contexto:** Movimento Verde-Amarelo, cujas ideias de assimilação de diversas culturas sem construções mimetizadas percorrem todo o texto de Augusto de Campos.","A palavra “como” (linha 64) exprime uma relação de conformidade em “Mas, como observou Décio Pignatari” (linhas 64 e 65), da mesma forma que em “como um adorno exterior” (linhas 77 e 78)."
6,2,Língua Portuguesa,anotada,Anotada,0.7031,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Sinonímia,"nas linhas 40 e 41 solipsistas e isolacionistas aproximam-se semanticamente ao se referirem a preconceitos que aparentam ser expressão do nacionalismo mas caracterizam-se de acordo com o por serem expressões solitárias e isoladas
linhas solipsistas isolacionistas aproximam-se semanticamente referirem preconceitos aparentam expressão nacionalismo contexto movimento verde-amarelo cujas ideias assimilação
**Contexto:** Movimento Verde-Amarelo, cujas ideias de assimilação de diversas culturas sem construções mimetizadas percorrem todo o texto de Augusto de Campos.","Nas linhas 40 e 41, “solipsistas” e “isolacionistas” aproximam-se semanticamente ao se referirem a preconceitos que aparentam ser expressão do nacionalismo, mas caracterizam-se, de acordo com o autor, por serem expressões solitárias e isoladas."
6,3,Língua Portuguesa,anotada,Anotada,0.5989,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.4 - Vocabulário/_Vocabulário.md,Introdução: O Poder do Vocabulário na Escrita de Excelência,"em no estágio de desenvolvimento de nossa música a discriminação proposta pelos nacionalistas só nos poderá fazer retornar à condição de fornecedores de matéria-prima musical ritmos exóticos para os países estrangeiros linhas de 89 a 93 o acento indicativo de crase poderia ser suprimido mantendo-se a correção gramatical e as principais informações do
estágio desenvolvimento nossa música discriminação proposta pelos nacionalistas poderá fazer contexto movimento verde-amarelo cujas ideias assimilação
**Contexto:** Movimento Verde-Amarelo, cujas ideias de assimilação de diversas culturas sem construções mimetizadas percorrem todo o texto de Augusto de Campos.","Em “No estágio de desenvolvimento de nossa música, a discriminação proposta pelos “nacionalistas” só nos poderá fazer retornar à condição de fornecedores de “matéria-prima musical” (ritmos exóticos) para os países estrangeiros.” (linhas de 89 a 93), o acento indicativo de crase poderia ser suprimido, mantendo-se a correção gramatical e as principais informações do"
6,4,Língua Portuguesa,anotada,Anotada,0.6524,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.3 - Semântica/_Semântica.md,Ironia,"da leitura do que no título o emprego da palavra explosão e a alusão a alegria alegria são ilustrativos e revelam apenas o sucesso da canção à época pois a discussão do refere-se à música de caetano e de joão gilberto e não à cultura brasileira em geral
leitura título emprego palavra explosão alusão alegria ilustrativos revelam apenas contexto movimento verde-amarelo cujas ideias assimilação
**Contexto:** Movimento Verde-Amarelo, cujas ideias de assimilação de diversas culturas sem construções mimetizadas percorrem todo o texto de Augusto de Campos.","Da leitura do texto infere-se que, no título, o emprego da palavra “explosão” e a alusão a “Alegria, Alegria” são ilustrativos e revelam apenas o sucesso da canção à época, pois a discussão do texto refere-se à música de Caetano e de João Gilberto, e não à cultura brasileira em geral."
7,1,Língua Portuguesa,anotada,Anotada,0.5735,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,10. **Orações Subordinadas Substantivas** (parte 3),"as áreas controladas terão maior dificuldade de acesso que as meras áreas restritas
áreas controladas terão maior dificuldade acesso meras restritas contexto para fins deste acordo aplicar-se-ão
**Contexto:** 1 4 Para fins deste Acordo, aplicar-se-ão as seguintes definições: [...] 14. “Áreas Restritas” – áreas dentro da jurisdição territorial da República Federativa do Brasil, designadas conjuntamente pelas Partes, às quais o Governo da República Fede",As “Áreas Controladas” terão maior dificuldade de acesso que as meras “Áreas Restritas”.
7,2,Língua Portuguesa,anotada,Anotada,0.6268,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,10. **Orações Subordinadas Substantivas** (parte 3),"na linha 10 a forma verbal possam refere-se às partes
linha forma verbal possam refere-se partes contexto para fins deste acordo aplicar-se-ão
**Contexto:** 1 4 Para fins deste Acordo, aplicar-se-ão as seguintes definições: [...] 14. “Áreas Restritas” – áreas dentro da jurisdição territorial da República Federativa do Brasil, designadas conjuntamente pelas Partes, às quais o Governo da República Fede","Na linha 10, a forma verbal “possam” refere-se às “Partes”."
7,3,Língua Portuguesa,anotada,Anotada,0.6419,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",Exercício 2: O Papel do Conselho de Segurança da ONU,"do que o acesso permitido pelo governo da república federativa do brasil a pessoas autorizadas pelo governo da república federativa do brasil pelo governo dos estados unidos da américa ou por governos de outros países envolvidos em atividades de lançamento não necessariamente implica autorização para monitorar inspecionar acessar acompanhar e controlar o acesso a veículos de lançamento e espaçonaves dos estados unidos da américa equipamentos afins e ou dados técnicos para fins de realizar atividades de lançamento
acesso permitido pelo governo república federativa brasil pessoas autorizadas estados contexto para fins deste acordo aplicar-se-ão
**Contexto:** 1 4 Para fins deste Acordo, aplicar-se-ão as seguintes definições: [...] 14. “Áreas Restritas” – áreas dentro da jurisdição territorial da República Federativa do Brasil, designadas conjuntamente pelas Partes, às quais o Governo da República Fede","Do texto, infere-se que o acesso permitido pelo Governo da República Federativa do Brasil a pessoas autorizadas pelo Governo da República Federativa do Brasil, pelo Governo dos Estados Unidos da América ou por governos de outros países envolvidos em Atividades de Lançamento não necessariamente implica autorização para monitorar, inspecionar, acessar, acompanhar e controlar o acesso a Veículos de Lançamento e Espaçonaves dos Estados Unidos da América, Equipamentos Afins e (ou) Dados Técnicos, para fins de realizar Atividades de Lançamento."
7,4,Língua Portuguesa,anotada,Anotada,0.6520,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,Classes Invariáveis,"de conformidade com o disposto no um governo estrangeiro envolvido em atividades de lançamento não norte-americano pode autorizar técnico de qualquer nacionalidade a ingressar na área controlada dentro da jurisdição territorial do brasil espaço livre concurso público terceiro-secretário da carreira de diplomata tipo a
conformidade disposto governo estrangeiro envolvido atividades lançamento norte-americano pode autorizar contexto para fins deste acordo aplicar-se-ão
**Contexto:** 1 4 Para fins deste Acordo, aplicar-se-ão as seguintes definições: [...] 14. “Áreas Restritas” – áreas dentro da jurisdição territorial da República Federativa do Brasil, designadas conjuntamente pelas Partes, às quais o Governo da República Fede","De conformidade com o disposto no texto, um governo estrangeiro envolvido em Atividades de Lançamento, não norte-americano, pode autorizar técnico de qualquer nacionalidade a ingressar na “Área Controlada”, dentro da jurisdição territorial do Brasil. Espaço livre CONCURSO PÚBLICO TERCEIRO-SECRETÁRIO DA CARREIRA DE DIPLOMATA – TIPO “A”"
8,1,Língua Portuguesa,anotada,Anotada,0.5602,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.3.1 - Defeitos de conteúdo (descontextualização, simplismo, etc.)/_Defeitos de conteúdo (descontextualização, simplismo, etc.).md",**Exercício 1**,"nas linhas 14 e 15 em multicultural entretanto é por definição plural a conjunção entretanto apresenta a ideia de plural para o multicultural opondo-se à de singular para o multiculturalismo assim pode ser substituída por conquanto mantendo-se o sentido e a correção gramatical do
linhas multicultural entretanto definição plural conjunção apresenta ideia para opondo-se contexto tipo responder questões distinção
**Contexto:** – TIPO “A” Texto 4 para responder às questões 8 e 9. 1 4 A distinção Multicultural/ Multiculturalismo Pode ser útil fazer aqui uma distinção entre o “multicultural” e o “multiculturalismo”. Multicultural é um termo qualificativo. Descreve as cara","Nas linhas 14 e 15 em “‘Multicultural’, entretanto, é, por definição, plural”, a conjunção “entretanto” apresenta a ideia de plural para o multicultural, opondo-se à de singular para o multiculturalismo. Assim, pode ser substituída por conquanto, mantendo-se o sentido e a correção gramatical do texto."
8,2,Língua Portuguesa,anotada,Anotada,0.5446,01 - LÍNGUA PORTUGUESA/01 - Domínio da modalidade culta/1.2 - Morfossintaxe/_Morfossintaxe.md,16. **Regência** (parte 1),"dados os sentidos do é correto afirmar que os sujeitos elípticos das formas verbais descreve linha 3 e refere-se linha 9 têm referentes distintos
dados sentidos correto afirmar sujeitos elípticos formas verbais descreve linha contexto tipo para responder questões distinção
**Contexto:** – TIPO “A” Texto 4 para responder às questões 8 e 9. 1 4 A distinção Multicultural/ Multiculturalismo Pode ser útil fazer aqui uma distinção entre o “multicultural” e o “multiculturalismo”. Multicultural é um termo qualificativo. Descreve as cara","Dados os sentidos do texto, é correto afirmar que os sujeitos elípticos das formas verbais “Descreve” (linha 3) e “Refere-se” (linha 9) têm referentes distintos."
8,3,Língua Portuguesa,anotada,Anotada,0.6725,"01 - LÍNGUA PORTUGUESA/02 - Leitura e produção de textos/2.2 - Conhecimentos de linguística, literatura e estilística/_Conhecimentos de linguística, literatura e estilística.md",Foco Preditivo e Dicas de Estudo,"em o multiculturalismo corporativo público ou privado busca administrar as diferenças culturais da minoria visando aos interesses do centro linhas de 60 a 63 a preposição que compõe a combinação ao poderia ser suprimida mantendo-se a correção gramatical e as principais informações do tendo em vista a variação no português do brasil da transitividade do verbo visar com a acepção ter em vista ter como fim ou objetivo
multiculturalismo corporativo público privado busca administrar diferenças culturais minoria visando contexto tipo para responder questões distinção
**Contexto:** – TIPO “A” Texto 4 para responder às questões 8 e 9. 1 4 A distinção Multicultural/ Multiculturalismo Pode ser útil fazer aqui uma distinção entre o “multicultural” e o “multiculturalismo”. Multicultural é um termo qualificativo. Descreve as cara","Em “O multiculturalismo corporativo (público ou privado) busca ‘administrar’ as diferenças culturais da minoria, visando aos interesses do centro.” (linhas de 60 a 63), a preposição que compõe a combinação “ao” poderia ser suprimida, mantendo-se a correção gramatical e as principais informações do texto, tendo em vista a variação, no português do Brasil, da transitividade do verbo visar com a acepção ter em vista, ter como fim ou objetivo."
