questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
38,1,Língua Inglesa,anotada,Anotada,0.4586,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"the author of the text considers that more than the competence of the applicants or their nationality it is their political connections who they know that has the greatest impact on their chance of being recruited for international jobs
author text considers that more than competence applicants their nationality contexto aside from difficulties operating
**Contexto:** Text III Aside from the difficulties of operating a decidedly multinational staff organization, once it is formed, the problem of reconciling the principle of equitable geographical distribution of recruits with that of “securing the highest stan","The author of the text considers that, more than the competence of the applicants or their nationality, it is their political connections — who they know — that has the greatest impact on their chance of being recruited for international jobs."
38,2,Língua Inglesa,candidata,Candidata,0.4226,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"according to the text reconciling the principle of equitable geographical distribution of recruits with that of securing the highest standards of efficiency competence and integrity was a legal obligation incumbent both on the secretary-general of the league of nations and the secretary-general of the united nations
according text reconciling principle equitable geographical distribution recruits with that contexto aside from difficulties operating
**Contexto:** Text III Aside from the difficulties of operating a decidedly multinational staff organization, once it is formed, the problem of reconciling the principle of equitable geographical distribution of recruits with that of “securing the highest stan","According to the text, reconciling the principle of equitable geographical distribution of recruits with that of securing the highest standards of efficiency, competence, and integrity was a legal obligation incumbent both on the Secretary-General of the League of Nations and the Secretary-General of the United Nations."
38,3,Língua Inglesa,candidata,Candidata,0.4179,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Beyond Standard BE — Other Passive Markers,"the fragment even at the expense of sheer quality last sentence of the second paragraph could be without harming the coherence of the text replaced with even if this entails the choice of less qualified applicants
fragment even expense sheer quality last sentence second paragraph could contexto text aside from difficulties operating
**Contexto:** Text III Aside from the difficulties of operating a decidedly multinational staff organization, once it is formed, the problem of reconciling the principle of equitable geographical distribution of recruits with that of “securing the highest stan","The fragment “even at the expense of sheer quality” (last sentence of the second paragraph) could be, without harming the coherence of the text, replaced with even if this entails the choice of less qualified applicants."
38,4,Língua Inglesa,anotada,Anotada,0.4957,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"the excerpt it licenses a kind of international spoils system could be without altering the meaning of the sentence replaced with it spoils the international system
excerpt licenses kind international spoils system could without altering meaning contexto text aside from difficulties operating
**Contexto:** Text III Aside from the difficulties of operating a decidedly multinational staff organization, once it is formed, the problem of reconciling the principle of equitable geographical distribution of recruits with that of “securing the highest stan","The excerpt “It licenses a kind of international spoils system” could be, without altering the meaning of the sentence, replaced with It spoils the international system."
39,1,Língua Inglesa,anotada,Anotada,0.4848,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Conclusion: Multilateral Solutions and the Responsibility of Major Powers,"in the third sentence of the text supreme is an adjective modifying the noun perfection
third sentence text supreme adjective modifying noun perfection contexto middle july roger making
**Contexto:** Text IV In the middle of July, Roger was making his first ministerial speech. I did not need reminding, having drafted enough of them, how much speeches mattered — to parliamentary bosses, to any kind of tycoon. Draft after draft: the search for","In the third sentence of the text, “supreme” is an adjective modifying the noun “perfection”."
39,2,Língua Inglesa,candidata,Candidata,0.4324,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Conclusion: Multilateral Solutions and the Responsibility of Major Powers,"the text suggests that when their original drafts were modified by a minister hector and douglas would stand up to him and insist on retaining the sharp clear english of the original
text suggests that when their original drafts were modified minister contexto middle july roger making
**Contexto:** Text IV In the middle of July, Roger was making his first ministerial speech. I did not need reminding, having drafted enough of them, how much speeches mattered — to parliamentary bosses, to any kind of tycoon. Draft after draft: the search for","The text suggests that, when their original drafts were modified by a minister, Hector and Douglas would stand up to him and insist on retaining the sharp, clear English of the original."
39,3,Língua Inglesa,candidata,Candidata,0.3935,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Conclusion: Multilateral Solutions and the Responsibility of Major Powers,"in the first sentence of the text the verb making is being used with the sense of writing
first sentence text verb making being used with sense writing contexto middle july roger
**Contexto:** Text IV In the middle of July, Roger was making his first ministerial speech. I did not need reminding, having drafted enough of them, how much speeches mattered — to parliamentary bosses, to any kind of tycoon. Draft after draft: the search for","In the first sentence of the text, the verb “making” is being used with the sense of writing."
39,4,Língua Inglesa,anotada,Anotada,0.4896,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the narrator of the text considers that the process of rewriting the speech multiple times contributes to its becoming more focused and direct espaço livre
narrator text considers that process rewriting speech multiple times contributes contexto middle july roger making
**Contexto:** Text IV In the middle of July, Roger was making his first ministerial speech. I did not need reminding, having drafted enough of them, how much speeches mattered — to parliamentary bosses, to any kind of tycoon. Draft after draft: the search for",The narrator of the text considers that the process of rewriting the speech multiple times contributes to its becoming more focused and direct. Espaço livre
40,1,Língua Inglesa,candidata,Candidata,0.3163,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"it can be inferred that the more urban expansions and proliferation of informal settlements are created the more problems the communities nearby will face in terms of provision of public services
inferred that more urban expansions proliferation informal settlements created problems contexto text urbanization defining trends this
**Contexto:** Text V Urbanization is one of the defining trends of this century and a key driver of development. By 2050, around 70% of the world’s population will be living in cities and towns. Asia and Africa will collectively account for a significant major","It can be inferred that the more urban expansions and proliferation of informal settlements are created, the more problems the communities nearby will face in terms of provision of public services."
40,2,Língua Inglesa,candidata,Candidata,0.3373,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"to ensure equal and inclusive access to services and create urban spaces that improve livability cities should be developed by citizens aiming to fully realize their potential
ensure equal inclusive access services create urban spaces that improve contexto text urbanization defining trends this
**Contexto:** Text V Urbanization is one of the defining trends of this century and a key driver of development. By 2050, around 70% of the world’s population will be living in cities and towns. Asia and Africa will collectively account for a significant major","To ensure equal and inclusive access to services and create urban spaces that improve livability, cities should be developed by citizens aiming to fully realize their potential."
40,3,Língua Inglesa,fraca,Sinal fraco,0.2629,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"due to the amount of global gdp produced by cities the article shows how important it is for cities to continue growing to help the urbanization process
amount global produced cities article shows important continue growing help contexto text urbanization defining trends this
**Contexto:** Text V Urbanization is one of the defining trends of this century and a key driver of development. By 2050, around 70% of the world’s population will be living in cities and towns. Asia and Africa will collectively account for a significant major","Due to the amount of global GDP produced by cities, the article shows how important it is for cities to continue growing to help the urbanization process."
40,4,Língua Inglesa,candidata,Candidata,0.4078,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"despite the many vulnerabilities and threats cities encounter it is reasonable to conclude that with effective planning policies and adequate support urbanization can avoid unnecessary risks and costs enabling cities to achieve their full potential história do brasil
despite many vulnerabilities threats cities encounter reasonable conclude that with contexto text urbanization defining trends this
**Contexto:** Text V Urbanization is one of the defining trends of this century and a key driver of development. By 2050, around 70% of the world’s population will be living in cities and towns. Asia and Africa will collectively account for a significant major","Despite the many vulnerabilities and threats cities encounter, it is reasonable to conclude that with effective planning, policies, and adequate support, urbanization can avoid unnecessary risks and costs, enabling cities to achieve their full potential. HISTÓRIA DO BRASIL"
41,1,História do Brasil,anotada,Anotada,0.7441,03 - HISTÓRIA DO BRASIL/12 - Formação Territorial/Grandes Questões de Fronteira do Brasil.md,Tratado de Madri (1750) – A Herança da Colônia (parte 1),"tendo reconhecido o tratado de tordesilhas a frança negociou com portugal parcerias comerciais para a exploração conjunta da guanabara século xvi e do maranhão século xvii sem ameaçar a posse das terras brasileiras pelo colonizador luso
tendo reconhecido tratado tordesilhas frança negociou portugal parcerias comerciais para","Tendo reconhecido o Tratado de Tordesilhas, a França negociou com Portugal parcerias comerciais para a exploração conjunta da Guanabara (século XVI) e do Maranhão (século XVII), sem ameaçar a posse das terras brasileiras pelo colonizador luso."
41,2,História do Brasil,anotada,Anotada,0.6634,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.2 - As dimensões econômicas e sociais da América Portuguesa/_As dimensões econômicas e sociais da América Portuguesa.md,Formas de Resistência Escrava,"apesar de a escravidão indígena ter sido proibida pela legislação portuguesa comunidades indígenas foram escravizadas pelos colonizadores com base nas exceções da lei a exemplo do ocorrido durante as chamadas guerras justas
apesar escravidão indígena sido proibida pela legislação portuguesa comunidades indígenas","Apesar de a escravidão indígena ter sido proibida pela legislação portuguesa, comunidades indígenas foram escravizadas pelos colonizadores com base nas exceções da lei, a exemplo do ocorrido durante as chamadas guerras justas."
41,3,História do Brasil,anotada,Anotada,0.6037,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.1 - Movimentos emancipacionistas/_Movimentos emancipacionistas.md,"1. Contexto: Políticas Pombalinas, Homogeneidade das Elites e Renascimento Agrícola","no século xvii a presença holandesa nas capitanias do norte contribuiu para a diversificação da economia da região o que se comprovou pelo crescimento das atividades de criação de caprinos e bovinos
século xvii presença holandesa capitanias norte contribuiu para diversificação economia","No século XVII, a presença holandesa nas capitanias do norte contribuiu para a diversificação da economia da região, o que se comprovou pelo crescimento das atividades de criação de caprinos e bovinos."
41,4,História do Brasil,anotada,Anotada,0.6921,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.4 - O Constitucionalismo português e a independência do Brasil/_O Constitucionalismo português e a independência do Brasil.md,B. As Medidas Decretadas por Lisboa: O Desmonte da Estrutura Imperial no Rio,"no curso dos primeiros cinco anos após a chegada dos portugueses ao brasil a coroa portuguesa arrendou o litoral brasileiro a um consórcio de comerciantes lisboetas com o intuito de iniciar e expandir a exploração do novo território e nele construir uma feitoria
curso primeiros cinco anos após chegada portugueses brasil coroa portuguesa","No curso dos primeiros cinco anos após a chegada dos portugueses ao Brasil, a Coroa portuguesa arrendou o litoral brasileiro a um consórcio de comerciantes lisboetas, com o intuito de iniciar e expandir a exploração do novo território e nele construir uma feitoria."
42,1,História do Brasil,anotada,Anotada,0.5996,03 - HISTÓRIA DO BRASIL/13 - Outros/Cultura Brasileira Pós-Modernismo.md,A Cultura Sob Tensão: Resistência e Contracultura (Anos 1960-1970),"o manifesto antropófago de oswald de andrade tematizou a tensão deglutição crítica do outro entre culturas ameríndias e africanas e a cultura europeia diferenciando-se assim das proposições assimilacionistas do indigenismo romântico do século xix
manifesto antropófago oswald andrade tematizou tensão deglutição crítica outro entre","O Manifesto Antropófago, de Oswald de Andrade, tematizou a tensão (deglutição crítica do outro) entre culturas ameríndias e africanas e a cultura europeia, diferenciando-se assim das proposições assimilacionistas do indigenismo romântico do século XIX."
42,2,História do Brasil,anotada,Anotada,0.5261,03 - HISTÓRIA DO BRASIL/10 - O processo democrático a partir de 1985/10.2 - Partidos políticos e eleições/_Partidos políticos e eleições.md,Multipartidarismo e o Sistema Eleitoral de Lista Aberta,"nesse era comum a prática da degola que consistia em o candidato eleito ser rejeitado pela comissão de verificação da câmara dos deputados
nesse comum prática degola consistia candidato eleito rejeitado pela comissão","Nesse período, era comum a prática da degola, que consistia em o candidato eleito ser rejeitado pela comissão de verificação da Câmara dos Deputados."
42,3,História do Brasil,anotada,Anotada,0.6917,03 - HISTÓRIA DO BRASIL/06 - A Primeira República (1889-1930)/6.1 - A proclamação da República e os governos militares/_A proclamação da República e os governos militares.md,A Política Econômica do Encilhamento: A Febre Especulativa,"no âmbito econômico-financeiro houve nesse uma mudança significativa nas relações internacionais do brasil o que pode ser ilustrado pelo fato de o valor das importações provenientes dos estados unidos da américa ter ultrapassado o das importações advindas da grã-bretanha
âmbito econômico-financeiro houve nesse mudança significativa relações internacionais brasil pode","No âmbito econômico-financeiro, houve nesse período uma mudança significativa nas relações internacionais do Brasil, o que pode ser ilustrado pelo fato de o valor das importações provenientes dos Estados Unidos da América ter ultrapassado o das importações advindas da Grã-Bretanha."
42,4,História do Brasil,anotada,Anotada,0.5782,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.1 - Movimentos emancipacionistas/_Movimentos emancipacionistas.md,"1. Contexto: Políticas Pombalinas, Homogeneidade das Elites e Renascimento Agrícola","o movimento do cangaço que se alastrou nos sertões do nordeste contrapunha-se às práticas políticas locais tendo seus líderes rejeitado qualquer tipo de aliança com os coronéis
movimento cangaço alastrou sertões nordeste contrapunha-se práticas políticas locais tendo","O movimento do cangaço, que se alastrou nos sertões do Nordeste, contrapunha-se às práticas políticas locais, tendo seus líderes rejeitado qualquer tipo de aliança com os coronéis."
43,1,História do Brasil,anotada,Anotada,0.6070,03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.7 - Extra/Questão Militar no Império do Brasil.md,"Sistema de ""Caçada Humana"" e Resistência Popular","a lei de terras de 1850 não só criou condições para atrair imigrantes ao país tendo facilitado a compra de propriedades rurais por estrangeiros como também estabeleceu um projeto de colonização voltado para os libertos no intuito de diminuir a presença destes nas cidades
terras 1850 criou condições para atrair imigrantes país tendo facilitado","A Lei de Terras de 1850 não só criou condições para atrair imigrantes ao país, tendo facilitado a compra de propriedades rurais por estrangeiros, como também estabeleceu um projeto de colonização voltado para os libertos no intuito de diminuir a presença destes nas cidades."
43,2,História do Brasil,anotada,Anotada,0.5540,03 - HISTÓRIA DO BRASIL/03 - O Primeiro Reinado (1822-1831)/3.1 - A Constituição de 1824/_A Constituição de 1824.md,Conselho de Estado,"formulada por um membro do partido conservador a ideia de que às vozes mesquinhas das localidades devia-se sobrepor a voz da razão nacional ilustra a motivação das reações contrárias ao ato adicional de 1834
formulada membro partido conservador ideia vozes mesquinhas localidades devia-se sobrepor","Formulada por um membro do Partido Conservador, a ideia de que às vozes mesquinhas das localidades devia-se sobrepor a voz da razão nacional ilustra a motivação das reações contrárias ao Ato Adicional de 1834."
43,3,História do Brasil,anotada,Anotada,0.5616,03 - HISTÓRIA DO BRASIL/03 - O Primeiro Reinado (1822-1831)/3.1 - A Constituição de 1824/_A Constituição de 1824.md,Conselho de Estado,"no conflito de preeminência entre a assembleia constituinte legislativa instalada em 1823 e o imperador a constituição outorgada em 1824 significou sobretudo a fragilização do poder centralizador exercido pelos monarcas da casa de bragança
conflito preeminência entre assembleia constituinte legislativa instalada 1823 imperador constituição","No conflito de preeminência entre a assembleia constituinte/legislativa instalada em 1823 e o imperador, a Constituição outorgada em 1824 significou, sobretudo, a fragilização do poder centralizador exercido pelos monarcas da Casa de Bragança."
43,4,História do Brasil,anotada,Anotada,0.7139,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.2 - A situação política e econômica europeia/_A situação política e econômica europeia.md,A Revolução Liberal do Porto (1820) como Estopim da Ruptura,"a separação política entre brasil e portugal em 1822 não foi imediatamente aceita em todo território nacional pois os chefes de províncias resistiram com o apoio de tropas portuguesas no norte no mato grosso e na cisplatina
separação política entre brasil portugal 1822 imediatamente aceita todo território","A separação política entre Brasil e Portugal em 1822 não foi imediatamente aceita em todo território nacional, pois os chefes de províncias resistiram com o apoio de tropas portuguesas, no Norte, no Mato Grosso e na Cisplatina."
44,1,História do Brasil,anotada,Anotada,0.6243,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.2 - As dimensões econômicas e sociais da América Portuguesa/_As dimensões econômicas e sociais da América Portuguesa.md,Formas de Resistência Escrava,"a significativa participação de escravizados na revolta fez prevalecer como senso comum a associação dos membros do movimento ao mal assim como despertou na sociedade da época o medo de que ocorresse no país o que se passara no haiti
significativa participação escravizados revolta prevalecer como senso comum associação membros","A significativa participação de escravizados na revolta fez prevalecer, como senso comum, a associação dos membros do movimento ao mal, assim como despertou na sociedade da época o medo de que ocorresse no país o que se passara no Haiti."
44,2,História do Brasil,anotada,Anotada,0.6571,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.2 - As dimensões econômicas e sociais da América Portuguesa/_As dimensões econômicas e sociais da América Portuguesa.md,Consequências para a Colônia,"o movimento pregava o fim da regência com o estabelecimento de uma república a exemplo das ex-colônias espanholas
movimento pregava regência estabelecimento república exemplo ex-colônias espanholas",O movimento pregava o fim da regência com o estabelecimento de uma república a exemplo das ex-colônias espanholas.
44,3,História do Brasil,anotada,Anotada,0.6264,03 - HISTÓRIA DO BRASIL/04 - A Regência (1831-1840)/4.2 - O Ato Adicional de 1834 e revoltas provinciais/_O Ato Adicional de 1834 e revoltas provinciais.md,Conceitos Principais,"após longos confrontos com as tropas legalistas a rebelião foi controlada ao custo da destruição de belém e de sua economia bem como da dizimação de cerca de 1 5 da população estimada da província
após longos confrontos tropas legalistas rebelião controlada custo destruição belém","Após longos confrontos com as tropas legalistas, a rebelião foi controlada, ao custo da destruição de Belém e de sua economia, bem como da dizimação de cerca de 1/5 da população estimada da província."
44,4,História do Brasil,anotada,Anotada,0.5185,03 - HISTÓRIA DO BRASIL/04 - A Regência (1831-1840)/4_A Regência (1831-1840).md,"Guerra dos Farrapos (Rio Grande do Sul, 1835–1845) (parte 2)","além de tapuios negros e indígenas integraram majoritariamente a cabanagem os cabanos daí o nome dado à revolta
além tapuios negros indígenas integraram majoritariamente cabanagem cabanos nome dado","Além de tapuios, negros e indígenas, integraram majoritariamente a Cabanagem os cabanos, daí o nome dado à revolta."
