questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
37,3,Língua Inglesa,candidata,Candidata,0.3631,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"in the fragment to its achievement line 17 the underlined pronoun refers to religious intensity line 16
fragment achievement line underlined pronoun refers religious intensity contexto since 1914 structure world changed
**Contexto:** 1 4 Since 1914 the structure of the world has changed. Compared to the present struggle between West and East, the rivalries of the eighteenth and nineteenth centuries sink into insignificance. Today we are faced, not with a clash of interests, b","In the fragment “to its achievement” (line 17), the underlined pronoun refers to “religious intensity” (line 16)."
37,4,Língua Inglesa,fraca,Sinal fraco,0.2684,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"in the fragment thus whereas the man in the street line 43 the underlined adverb means as a result of what has just been said or stated and can be replaced with hence
fragment thus whereas street line underlined adverb means result what contexto since 1914 structure world changed
**Contexto:** 1 4 Since 1914 the structure of the world has changed. Compared to the present struggle between West and East, the rivalries of the eighteenth and nineteenth centuries sink into insignificance. Today we are faced, not with a clash of interests, b","In the fragment “Thus, whereas the man in the street” (line 43), the underlined adverb means “as a result of what has just been said or stated” and can be replaced with hence."
38,1,Língua Inglesa,candidata,Candidata,0.4432,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"the ultimate goal of the author of the text is to draw attention to the importance of nuclear deterrence
ultimate goal author text draw attention importance nuclear deterrence contexto been said stated replaced with
**Contexto:** been said or stated” and can be replaced with hence. Based on the text, mark the following items as right (C) or wrong (E).",The ultimate goal of the author of the text is to draw attention to the importance of nuclear deterrence.
38,2,Língua Inglesa,candidata,Candidata,0.4264,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"it can be inferred from the text that world diplomacy had then been increasingly dominated by religious fanaticism and financial interests
inferred from text that world diplomacy then been increasingly dominated contexto said stated replaced with
**Contexto:** been said or stated” and can be replaced with hence. Based on the text, mark the following items as right (C) or wrong (E).",It can be inferred from the text that world diplomacy had then been increasingly dominated by religious fanaticism and financial interests.
38,3,Língua Inglesa,anotada,Anotada,0.4817,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Beyond Standard BE — Other Passive Markers,"the author urges western diplomats to resort to the same unprincipled conduct their eastern colleagues engage in
author urges western diplomats resort same unprincipled conduct their eastern contexto been said stated replaced with
**Contexto:** been said or stated” and can be replaced with hence. Based on the text, mark the following items as right (C) or wrong (E).",The author urges Western diplomats to resort to the same unprincipled conduct their Eastern colleagues engage in.
38,4,Língua Inglesa,candidata,Candidata,0.4348,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the general tenor of the text reflects the bipolar world order prevalent in the diplomatic scene after the second world war
general tenor text reflects bipolar world order prevalent diplomatic scene contexto been said stated replaced with
**Contexto:** been said or stated” and can be replaced with hence. Based on the text, mark the following items as right (C) or wrong (E).",The general tenor of the text reflects the bipolar world order prevalent in the diplomatic scene after the Second World War.
39,1,Língua Inglesa,candidata,Candidata,0.4162,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"in the fragment resolve on the other hand to impose a mass religion lines 6 and 7 the underlined word means alternative
fragment resolve other hand impose mass religion lines underlined word contexto lexical comprehension concerned mark following
**Contexto:** As far as lexical comprehension is concerned, mark the following items as right (C) or wrong (E).","In the fragment “resolve on the other hand to impose a mass religion.” (lines 6 and 7), the underlined word means “alternative”."
39,2,Língua Inglesa,candidata,Candidata,0.3909,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 1),"in the fragment they strain towards this objective lines 15 and 16 the underlined word is synonymous with move
fragment they strain towards this objective lines underlined word synonymous contexto lexical comprehension concerned mark following
**Contexto:** As far as lexical comprehension is concerned, mark the following items as right (C) or wrong (E).","In the fragment “They strain towards this objective” (lines 15 and 16), the underlined word is synonymous with “move”."
39,3,Língua Inglesa,candidata,Candidata,0.3643,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 1),"in their prospects of happiness lines 17 and 18 the underlined word can be correctly replaced with chances or possibilities
their prospects happiness lines underlined word correctly replaced with chances contexto lexical comprehension concerned mark following
**Contexto:** As far as lexical comprehension is concerned, mark the following items as right (C) or wrong (E).",In “their prospects of happiness.” (lines 17 and 18) the underlined word can be correctly replaced with chances or possibilities.
39,4,Língua Inglesa,anotada,Anotada,0.4942,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"in and to render these conclusions effective lines 38 and 39 the underlined word means to make espaço livre concurso público terceiro-secretário da carreira de diplomata tipo a text 7 to answer questions from 40 and 41
render these conclusions effective lines underlined word means make espaço contexto lexical comprehension concerned mark following
**Contexto:** As far as lexical comprehension is concerned, mark the following items as right (C) or wrong (E).","In “and to render these conclusions effective” (lines 38 and 39), the underlined word means “to make”. Espaço livre CONCURSO PÚBLICO TERCEIRO-SECRETÁRIO DA CARREIRA DE DIPLOMATA – TIPO “A” Text 7 to answer questions from 40 and 41."
40,1,Língua Inglesa,candidata,Candidata,0.4024,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the passage the text didn t read the same line 4 considers that the treaty had different meanings in amharic and in italian
passage text didn read same line considers that treaty different contexto towards fairer distribution translation interpretation
**Contexto:** 1 4 Towards a fairer distribution Translation and interpretation in matters of diplomacy is tricky. Language enthusiasts particularly enjoy the story of the Treaty of Wuchale, signed between Ethiopia and Italy in 1889. The text didn’t read the sa",The passage “the text didn’t read the same” (line 4) considers that the treaty had different meanings in Amharic and in Italian.
40,2,Língua Inglesa,anotada,Anotada,0.4761,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the word former line 5 refers to someone who created the treaty
word former line refers someone created treaty contexto towards fairer distribution translation interpretation
**Contexto:** 1 4 Towards a fairer distribution Translation and interpretation in matters of diplomacy is tricky. Language enthusiasts particularly enjoy the story of the Treaty of Wuchale, signed between Ethiopia and Italy in 1889. The text didn’t read the sa",The word “former” (line 5) refers to someone who created the Treaty.
40,3,Língua Inglesa,anotada,Anotada,0.4923,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the word latter line 7 relates to how slow the establishment of the italian protectorate was
word latter line relates slow establishment italian protectorate contexto towards fairer distribution translation interpretation
**Contexto:** 1 4 Towards a fairer distribution Translation and interpretation in matters of diplomacy is tricky. Language enthusiasts particularly enjoy the story of the Treaty of Wuchale, signed between Ethiopia and Italy in 1889. The text didn’t read the sa",The word “latter” (line 7) relates to how slow the establishment of the Italian protectorate was.
40,4,Língua Inglesa,candidata,Candidata,0.4372,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"mistranslation of a verb led ethiopia and italy to war
mistranslation verb ethiopia italy contexto towards fairer distribution translation interpretation
**Contexto:** 1 4 Towards a fairer distribution Translation and interpretation in matters of diplomacy is tricky. Language enthusiasts particularly enjoy the story of the Treaty of Wuchale, signed between Ethiopia and Italy in 1889. The text didn’t read the sa",Mistranslation of a verb led Ethiopia and Italy to war.
41,1,Língua Inglesa,candidata,Candidata,0.4196,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"in the passage the united nations should revisit its own calculations line 29 the underlined word can be correctly replaced with reconsider
passage united nations should revisit calculations line underlined word correctly contexto istranslation verb ethiopia italy considering
**Contexto:** istranslation of a verb led Ethiopia and Italy to war. Considering the grammatical and semantic aspects of the text, mark the following items as right (C) or wrong (E).","In the passage “The United Nations should revisit its own calculations.” (line 29), the underlined word can be correctly replaced with reconsider."
41,2,Língua Inglesa,candidata,Candidata,0.3807,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"trade-offs line 27 means bad deals
trade-offs line means deals contexto istranslation verb ethiopia italy considering
**Contexto:** istranslation of a verb led Ethiopia and Italy to war. Considering the grammatical and semantic aspects of the text, mark the following items as right (C) or wrong (E).",“Trade-offs” (line 27) means “bad deals”.
41,3,Língua Inglesa,candidata,Candidata,0.4098,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the phrase bound to line 36 means forced to keep a promise to
phrase bound line means forced keep promise contexto istranslation verb ethiopia italy considering
**Contexto:** istranslation of a verb led Ethiopia and Italy to war. Considering the grammatical and semantic aspects of the text, mark the following items as right (C) or wrong (E).",The phrase “Bound to” (line 36) means “forced to keep a promise to”.
41,4,Língua Inglesa,candidata,Candidata,0.4360,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,6. Study Questions — Test Yourself,"the expression laid the groundwork for line 44 can be correctly replaced with prepared text 8 to answer questions from 42 and 43
expression laid groundwork line correctly replaced with prepared text answer contexto istranslation verb ethiopia italy considering
**Contexto:** istranslation of a verb led Ethiopia and Italy to war. Considering the grammatical and semantic aspects of the text, mark the following items as right (C) or wrong (E).",The expression “laid […] the groundwork for” (line 44) can be correctly replaced with prepared. Text 8 to answer questions from 42 and 43.
42,1,Língua Inglesa,fraca,Sinal fraco,0.1667,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 2),"the word largess line 3 could be correctly replaced with generosity
word largess line could correctly replaced with generosity contexto person desires such queer prizes
**Contexto:** 1 4 On any person who desires such queer prizes, New York will bestow the gift of loneliness and the gift of privacy. It is this largess that accounts for the presence within the city’s walls of a considerable section of the population; for the r",The word “largess” (line 3) could be correctly replaced with generosity.
42,2,Língua Inglesa,fraca,Sinal fraco,0.2054,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 2),"the word bestow line 2 could be correctly replaced with exchange
word bestow line could correctly replaced with exchange contexto person desires such queer prizes
**Contexto:** 1 4 On any person who desires such queer prizes, New York will bestow the gift of loneliness and the gift of privacy. It is this largess that accounts for the presence within the city’s walls of a considerable section of the population; for the r",The word “bestow” (line 2) could be correctly replaced with exchange.
42,3,Língua Inglesa,fraca,Sinal fraco,0.1516,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 2),"the fragment to dwarf the line 36 could be correctly replaced with that contribute to
fragment dwarf line could correctly replaced with that contribute contexto person desires such queer prizes
**Contexto:** 1 4 On any person who desires such queer prizes, New York will bestow the gift of loneliness and the gift of privacy. It is this largess that accounts for the presence within the city’s walls of a considerable section of the population; for the r",The fragment “to dwarf the” (line 36) could be correctly replaced with that contribute to.
42,4,Língua Inglesa,fraca,Sinal fraco,0.1821,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"the fragment sanctuary or fulfillment or some greater or lesser grail lines 7 and 8 could be correctly replaced with refuge or satisfaction or some greater or lesser prize
fragment sanctuary fulfillment some greater lesser grail lines could correctly contexto person desires such queer prizes
**Contexto:** 1 4 On any person who desires such queer prizes, New York will bestow the gift of loneliness and the gift of privacy. It is this largess that accounts for the presence within the city’s walls of a considerable section of the population; for the r",The fragment “sanctuary or fulfillment or some greater or lesser grail” (lines 7 and 8) could be correctly replaced with refuge or satisfaction or some greater or lesser prize.
43,1,Língua Inglesa,fraca,Sinal fraco,0.2731,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 2),"loneliness and privacy are unambiguously valuable gifts
loneliness privacy unambiguously valuable gifts contexto isfaction some greater lesser prize
**Contexto:** isfaction or some greater or lesser prize. Mark the following items as right (C) or wrong (E) in summarizing the views of the author of the text.",Loneliness and privacy are unambiguously valuable gifts.
43,2,Língua Inglesa,fraca,Sinal fraco,0.2457,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"while native americans gave new york solidity and continuity european settlers gave it passion
while native americans gave york solidity continuity european settlers passion contexto isfaction some greater lesser prize
**Contexto:** isfaction or some greater or lesser prize. Mark the following items as right (C) or wrong (E) in summarizing the views of the author of the text.","While Native Americans gave New York solidity and continuity, European settlers gave it passion."
43,3,Língua Inglesa,fraca,Sinal fraco,0.2899,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,5. Vocabulary from the CACD Text (Thematic),"the influx of people from other places is eroding new york s unique character
influx people from other places eroding york unique character contexto isfaction some greater lesser prize
**Contexto:** isfaction or some greater or lesser prize. Mark the following items as right (C) or wrong (E) in summarizing the views of the author of the text.",The influx of people from other places is eroding New York’s unique character.
43,4,Língua Inglesa,candidata,Candidata,0.3103,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 2),"a young girl arriving in new york from a small town in mississippi will embrace new york with the intense excitement of first love even though she will now suffer the indignity of being observed by her neighbors história do brasil itens de 44 a 54
young girl arriving york from small town mississippi will embrace contexto isfaction some greater lesser prize
**Contexto:** isfaction or some greater or lesser prize. Mark the following items as right (C) or wrong (E) in summarizing the views of the author of the text.","A young girl arriving in New York from a small town in Mississippi will embrace New York with the intense excitement of first love, even though she will now suffer the indignity of being observed by her neighbors. História do Brasil Itens de 44 a 54"
44,1,História do Brasil,anotada,Anotada,0.7434,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.1 - A configuração territorial da América Portuguesa/_A configuração territorial da América Portuguesa.md,8.3. As Tensões e a Anulação do Tratado,"condenada por intelectuais da igreja como antônio vieira a escravidão indígena foi proibida logo no primeiro século de colonização da américa portuguesa sintomas da mudança do padrão de mão de obra indígena para o africano ao longo do século 16 foram o fim das bandeiras na capitania de são vicente e o início da edificação de reduções jesuíticas como a de sete povos das missões
condenada intelectuais igreja como antônio vieira escravidão indígena proibida logo contexto velhos mulheres meninos forças armas
**Contexto:** Os velhos, as mulheres, os meninos que não têm forças, nem armas com que se defender, morrem como ovelhas inocentes às mãos da crueldade herética, e os que podem escapar à morte, desterrando-se a terras estranhas, perdem a casa e a pátria. […] Nã","Condenada por intelectuais da igreja como Antônio Vieira, a escravidão indígena foi proibida logo no primeiro século de colonização da América portuguesa. Sintomas da mudança do padrão de mão de obra indígena para o africano ao longo do século 16 foram o fim das bandeiras, na capitania de São Vicente, e o início da edificação de reduções jesuíticas, como a de Sete Povos das Missões."
44,2,História do Brasil,anotada,Anotada,0.6934,03 - HISTÓRIA DO BRASIL/06 - A Primeira República (1889-1930)/6.1 - A proclamação da República e os governos militares/_A proclamação da República e os governos militares.md,A Crise Sistêmica: Análise Articulada das Três Grandes Questões (parte 2),"a escassez de meios nas forças armadas regulares de portugal para guarnecer suas possessões no ultramar motivou as elites coloniais a organizarem meios de defesa próprios geralmente sem instrução militar formal exemplos disso são a construção com mão de obra indígena de um enorme galeão a mando de salvador correia de sá e benevides para a própria empresa de reconquista de angola e a expulsão pelas ordenanças da cidade do rio de janeiro dos invasores franceses liderados por jean-françois duclerc
escassez meios forças armadas regulares portugal para guarnecer suas possessões contexto velhos mulheres meninos armas
**Contexto:** Os velhos, as mulheres, os meninos que não têm forças, nem armas com que se defender, morrem como ovelhas inocentes às mãos da crueldade herética, e os que podem escapar à morte, desterrando-se a terras estranhas, perdem a casa e a pátria. […] Nã","A escassez de meios, nas forças armadas regulares de Portugal, para guarnecer suas possessões no ultramar motivou as elites coloniais a organizarem meios de defesa próprios, geralmente sem instrução militar formal. Exemplos disso são a construção, com mão de obra indígena, de um enorme galeão a mando de Salvador Correia de Sá e Benevides para a própria empresa de reconquista de Angola, e a expulsão, pelas ordenanças da cidade do Rio de Janeiro, dos invasores franceses liderados por Jean-François Duclerc."
44,3,História do Brasil,anotada,Anotada,0.7855,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.2 - As dimensões econômicas e sociais da América Portuguesa/_As dimensões econômicas e sociais da América Portuguesa.md,Foco no Monopólio Comercial,"a descoberta de ouro e a consequente circulação de riquezas na capitania das minas gerais atraiu grande número de migrantes para a região propiciando o surgimento de um ambiente cosmopolita e intelectualmente sofisticado nesse contexto a abertura das primeiras gráficas na américa portuguesa autorizadas pelo marquês de pombal no âmbito de um conjunto de medidas ditas esclarecidas que visavam a atualizar a relação entre metrópole e colônia contribuiria para catalisar a circulação dos ideais revolucionários do iluminismo francês entre a elite letrada local
descoberta ouro consequente circulação riquezas capitania minas gerais atraiu grande contexto velhos mulheres meninos forças armas
**Contexto:** Os velhos, as mulheres, os meninos que não têm forças, nem armas com que se defender, morrem como ovelhas inocentes às mãos da crueldade herética, e os que podem escapar à morte, desterrando-se a terras estranhas, perdem a casa e a pátria. […] Nã","A descoberta de ouro e a consequente circulação de riquezas na capitania das Minas Gerais atraiu grande número de migrantes para a região, propiciando o surgimento de um ambiente cosmopolita e intelectualmente sofisticado. Nesse contexto, a abertura das primeiras gráficas na América portuguesa – autorizadas pelo Marquês de Pombal no âmbito de um conjunto de medidas ditas esclarecidas, que visavam a atualizar a relação entre Metrópole e Colônia – contribuiria para catalisar a circulação dos ideais revolucionários do Iluminismo francês entre a elite letrada local."
44,4,História do Brasil,anotada,Anotada,0.7043,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.3 Outros/Tratado de El Pardo (1761).md,"Contexto: A Impraticabilidade do ""Tratado Perfeito""","anulando o tratado del pardo de 1761 o tratado de san ildefonso de 1777 retomava o princípio do uti possidetis consagrado no tratado de madri de 1750 e confirmava para a coroa portuguesa os territórios ocupados no centro-oeste e na amazônia por meio de bandeiras entradas e monções
anulando tratado pardo 1761 ildefonso 1777 retomava princípio possidetis consagrado contexto velhos mulheres meninos forças armas
**Contexto:** Os velhos, as mulheres, os meninos que não têm forças, nem armas com que se defender, morrem como ovelhas inocentes às mãos da crueldade herética, e os que podem escapar à morte, desterrando-se a terras estranhas, perdem a casa e a pátria. […] Nã","Anulando o Tratado del Pardo de 1761, o Tratado de San Ildefonso de 1777 retomava o princípio do uti possidetis consagrado no Tratado de Madri de 1750 e confirmava, para a Coroa portuguesa, os territórios ocupados no centro-oeste e na Amazônia por meio de bandeiras, entradas e monções."
