questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
37,4,Língua Inglesa,anotada,Anotada,0.4745,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the view on representation expressed by the author is broader and more flexible than the one which considers that diplomacy is about people representing polities r 14
view representation expressed author broader more flexible than which considers contexto they stand front panda bear
**Contexto:** 1 they stand in front of the panda bear’s cage? The previously cute panda may suddenly strike them as strange — there is an intuitive knowledge that this panda, constantly eating bamboo 4 in front of a cheerful and amazed audience, is deeply char",The view on representation expressed by the author is broader and more flexible than the one which considers that “diplomacy is about people representing polities” (R.14).
38,1,Língua Inglesa,anotada,Anotada,0.4986,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the point made by the author in unfortunately it was that of representation r 8 to 11 would remain the same if this passage were rewritten as sadly only recently have political scientists started to actively engage in the study of diplomacy as a conceptual phenomenon and this delay has led to the irrefutable axiom of representation
point made author unfortunately that representation would remain same this contexto people representing polities considering grammatical
**Contexto:** people representing polities” (R.14). Considering the grammatical and semantic aspects of text II, decide whether the following statements are right (C) or wrong (E).","The point made by the author in “Unfortunately, it was (…) that of representation” (R. 8 to 11) would remain the same if this passage were rewritten as Sadly, only recently have political scientists started to actively engage in the study of diplomacy as a conceptual phenomenon, and this delay has led to the irrefutable axiom of representation."
38,2,Língua Inglesa,candidata,Candidata,0.3268,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Passive Voice Across All Tenses,"as used in the text the word posit r 26 is synonymous with ignore
used text word posit synonymous with ignore contexto people representing polities considering grammatical
**Contexto:** people representing polities” (R.14). Considering the grammatical and semantic aspects of text II, decide whether the following statements are right (C) or wrong (E).","As used in the text, the word “posit” (R.26) is synonymous with ignore."
38,3,Língua Inglesa,candidata,Candidata,0.3039,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Reduced Relative Clause — Key Facts,"in but this is merely an extension r 27 and 28 the word this refers to the statement that the panda bear in the zoo is china r 27
this merely extension word refers statement that panda bear china contexto people representing polities considering grammatical
**Contexto:** people representing polities” (R.14). Considering the grammatical and semantic aspects of text II, decide whether the following statements are right (C) or wrong (E).","In “But this is merely an extension” (R. 27 and 28), the word “this” refers to the statement that “the panda bear in the zoo is China” (R.27)."
38,4,Língua Inglesa,candidata,Candidata,0.3844,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"because the word deployed r 40 can be related to the meaning of putting troops or weapons in a position ready to be used in the text it reinforces the idea that panda bears have acquired political and strategic significance espaço livre
because word deployed related meaning putting troops weapons position ready contexto people representing polities considering grammatical
**Contexto:** people representing polities” (R.14). Considering the grammatical and semantic aspects of text II, decide whether the following statements are right (C) or wrong (E).","Because the word “deployed” (R.40) can be related to the meaning of putting troops or weapons in a position ready to be used, in the text it reinforces the idea that panda bears have acquired political and strategic significance. Espaço livre"
39,1,Língua Inglesa,candidata,Candidata,0.3837,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the word armoury r 3 can be correctly replaced by arsenal since both words can be used in the context to indicate the skills a diplomat should have
word armoury correctly replaced arsenal since both words used context contexto text much been written about
**Contexto:** Text III Much has been written about the superlative qualities",The word “armoury” (R.3) can be correctly replaced by arsenal since both words can be used in the context to indicate the skills a diplomat should have.
39,2,Língua Inglesa,candidata,Candidata,0.3099,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Development: Comprehensive Consequences and the Imperative of Cooperation,"in on it will rest the courage r 8 the pronoun it refers to the applicant s personality r 7
will rest courage pronoun refers applicant personality contexto text much been written about
**Contexto:** Text III Much has been written about the superlative qualities","In “On it will rest the courage” (R.8), the pronoun “it” refers to “the applicant’s personality” (R.7)."
39,3,Língua Inglesa,candidata,Candidata,0.3493,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 1),"the expression come to grief r 10 means to end in failure
expression come grief means failure contexto text much been written about
**Contexto:** Text III Much has been written about the superlative qualities",The expression “come to grief” (R.10) means to end in failure.
39,4,Língua Inglesa,anotada,Anotada,0.4875,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the passage contrary to popular for the compliant r 10 and 11 can be correctly rewritten as in opposition to what most people believe a yielding person is not suited to a career in diplomacy without this changing the meaning of the text espaço livre d
passage contrary popular compliant correctly rewritten opposition what most people contexto text much been written about
**Contexto:** Text III Much has been written about the superlative qualities","The passage “Contrary to popular (…) for the compliant” (R. 10 and 11) can be correctly rewritten as In opposition to what most people believe, a yielding person is not suited to a career in diplomacy without this changing the meaning of the text. Espaço livre D"
40,1,Língua Inglesa,fraca,Sinal fraco,0.2527,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Dynamic vs. Stative Passive,"according to the text automated trading and other new technologies have made financial economics hegemonic among traders as a tool to interpret the gyrations of the financial market
according text automated trading other technologies have made financial economics contexto paço livre central conjecture
**Contexto:** paço livre D Text IV A central conjecture of the social studies of finance is","According to the text, automated trading and other new technologies have made financial economics hegemonic among traders as a tool to interpret the gyrations of the financial market."
40,2,Língua Inglesa,fraca,Sinal fraco,0.2669,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"it may be inferred from the text that hutchins posits that the complexity of financial markets calls for analysis based on groupthink as psychological or cognitive science analysis of the individual is clearly insufficient
inferred from text that hutchins posits complexity financial markets calls contexto paço livre central conjecture
**Contexto:** paço livre D Text IV A central conjecture of the social studies of finance is","It may be inferred from the text that Hutchins posits that the complexity of financial markets calls for analysis based on groupthink, as psychological or cognitive science analysis of the individual is clearly insufficient."
40,3,Língua Inglesa,candidata,Candidata,0.3670,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"using based on instead of on the basis of r 31 would not alter the general meaning of the sentence
using based instead basis would alter general meaning sentence contexto paço livre text central conjecture
**Contexto:** paço livre D Text IV A central conjecture of the social studies of finance is",Using based on instead of “on the basis of” (R.31) would not alter the general meaning of the sentence.
40,4,Língua Inglesa,candidata,Candidata,0.4159,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 4 — Discursive Script (Phase 3/4 - Composition),"the expression on a par with r 30 means competing text v ages ago i acquired two recordings that inspire a
expression with means competing text ages acquired recordings that inspire contexto paço livre central conjecture
**Contexto:** paço livre D Text IV A central conjecture of the social studies of finance is","The expression “on a par with” (R.30) means competing. Text V Ages ago, I acquired two recordings that inspire a"
41,1,Língua Inglesa,candidata,Candidata,0.3044,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Golden Rule,"bewitched
bewitched contexto acquired recordings that inspire feeling
**Contexto:** acquired two recordings that inspire a 1 feeling of weirdness whenever I listen to them, or even think about them. Both are performances of the great Lerner and Loewe musical My Fair Lady in languages other than English. 4 Each of them has a spec",bewitched.
41,2,Língua Inglesa,candidata,Candidata,0.3445,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Golden Rule,"captivated
captivated contexto acquired recordings that inspire feeling
**Contexto:** acquired two recordings that inspire a 1 feeling of weirdness whenever I listen to them, or even think about them. Both are performances of the great Lerner and Loewe musical My Fair Lady in languages other than English. 4 Each of them has a spec",captivated.
41,3,Língua Inglesa,candidata,Candidata,0.3483,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Golden Rule,"eccentric
eccentric contexto acquired recordings that inspire feeling
**Contexto:** acquired two recordings that inspire a 1 feeling of weirdness whenever I listen to them, or even think about them. Both are performances of the great Lerner and Loewe musical My Fair Lady in languages other than English. 4 Each of them has a spec",eccentric.
41,4,Língua Inglesa,candidata,Candidata,0.3515,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Golden Rule,"colorful
colorful contexto acquired recordings that inspire feeling
**Contexto:** acquired two recordings that inspire a 1 feeling of weirdness whenever I listen to them, or even think about them. Both are performances of the great Lerner and Loewe musical My Fair Lady in languages other than English. 4 Each of them has a spec",colorful.
42,1,Língua Inglesa,candidata,Candidata,0.3673,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"from the author s account it can be inferred that the plot of my fair lady is an homage to british social class structure
from author account inferred that plot fair lady homage british contexto eccentric colorful considering grammatical semantic
**Contexto:** . 3 eccentric. 4 colorful. Considering the grammatical and semantic aspects of text V, decide whether the following items are right (C) or wrong (E).","From the author’s account, it can be inferred that the plot of My Fair Lady is an homage to British social class structure."
42,2,Língua Inglesa,candidata,Candidata,0.3953,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Dynamic vs. Stative Passive,"the stage performance of my fair lady is punctuated by musical numbers
stage performance fair lady punctuated musical numbers contexto eccentric colorful considering grammatical semantic
**Contexto:** . 3 eccentric. 4 colorful. Considering the grammatical and semantic aspects of text V, decide whether the following items are right (C) or wrong (E).",The stage performance of My Fair Lady is punctuated by musical numbers.
42,3,Língua Inglesa,candidata,Candidata,0.3946,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md","Derivational Morphology: Suffixes, Hyphenation, and Aglutination (parte 1)","the word sleuth r 13 is used in a disparaging way
word sleuth used disparaging contexto eccentric colorful considering grammatical semantic
**Contexto:** . 3 eccentric. 4 colorful. Considering the grammatical and semantic aspects of text V, decide whether the following items are right (C) or wrong (E).",The word “sleuth” (R.13) is used in a disparaging way.
42,4,Língua Inglesa,candidata,Candidata,0.4411,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the author thinks that the most important point of the plot of my fair lady gets lost in translation espaço livre
author thinks that most important point plot fair lady gets contexto eccentric colorful considering grammatical semantic
**Contexto:** . 3 eccentric. 4 colorful. Considering the grammatical and semantic aspects of text V, decide whether the following items are right (C) or wrong (E).",The author thinks that the most important point of the plot of My Fair Lady gets lost in translation. Espaço livre
43,1,Língua Inglesa,candidata,Candidata,0.3707,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Four -ING Structures,"the phrase obtain more r 10 and 11 could be correctly replaced by accrue without altering the meaning of the passage
phrase obtain more could correctly replaced accrue without altering meaning contexto text president trump remarks recent
**Contexto:** Text VI President Trump’s remarks in recent weeks —","The phrase “obtain more” (R. 10 and 11) could be correctly replaced by accrue, without altering the meaning of the passage."
43,2,Língua Inglesa,anotada,Anotada,0.4815,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the word aegis r 36 could be replaced by auspices in this particular context
word aegis could replaced auspices this particular context contexto text president trump remarks recent
**Contexto:** Text VI President Trump’s remarks in recent weeks —",The word “aegis” (R.36) could be replaced by auspices in this particular context.
43,3,Língua Inglesa,candidata,Candidata,0.4017,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the idiom across the pond r 19 could be replaced by overseas without altering the meaning of the sentence
idiom across pond could replaced overseas without altering meaning sentence contexto text president trump remarks recent
**Contexto:** Text VI President Trump’s remarks in recent weeks —","The idiom “Across the pond” (R.19) could be replaced by Overseas, without altering the meaning of the sentence."
43,4,Língua Inglesa,candidata,Candidata,0.3799,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the word simmering r 15 could be replaced by vocal without altering the general meaning of the passage história do brasil
word simmering could replaced vocal without altering general meaning passage contexto text president trump remarks recent
**Contexto:** Text VI President Trump’s remarks in recent weeks —",The word “simmering” (R.15) could be replaced by vocal without altering the general meaning of the passage. HISTÓRIA DO BRASIL
44,1,História do Brasil,anotada,Anotada,0.6603,03 - HISTÓRIA DO BRASIL/06 - A Primeira República (1889-1930)/6.4 - A economia agroexportadora/_A economia agroexportadora.md,"O Colapso Inevitável: Risco Moral, Superprodução Crônica e a Crise de 1929","exercida sob o modelo de latifúndio autossuficiente a produção gerava excedentes que propiciavam um vigoroso comércio entre as capitanias
exercida modelo latifúndio autossuficiente produção gerava excedentes propiciavam vigoroso comércio contexto meaning passage história brasil
**Contexto:** l meaning of the passage. HISTÓRIA DO BRASIL","Exercida sob o modelo de latifúndio autossuficiente, a produção gerava excedentes que propiciavam um vigoroso comércio entre as capitanias."
44,2,História do Brasil,anotada,Anotada,0.6901,03 - HISTÓRIA DO BRASIL/06 - A Primeira República (1889-1930)/6.4 - A economia agroexportadora/_A economia agroexportadora.md,"O Elenco de Apoio: Açúcar, Algodão e Cacau","prevalecia a monocultura agroexportadora principalmente de açúcar com predomínio do latifúndio da terra e do trabalho escravo indígenas e africanos generalizado
prevalecia monocultura agroexportadora principalmente açúcar predomínio latifúndio terra trabalho escravo contexto meaning passage história brasil
**Contexto:** l meaning of the passage. HISTÓRIA DO BRASIL","Prevalecia a monocultura agroexportadora, principalmente de açúcar, com predomínio do latifúndio da terra e do trabalho escravo (indígenas e africanos) generalizado."
44,3,História do Brasil,anotada,Anotada,0.6959,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/_O Contexto internacional e a independência do Brasil.md,Principais Pontos da Tese de Maria Odila Leite da Silva Dias (parte 1),"no em apreço em que predominava a pluricultura de produtos a produção aurífera mineira era voltada para a metrópole e as indústrias básicas como a metalurgia empregavam uma pequena parcela de trabalhadores livres
apreço predominava pluricultura produtos produção aurífera mineira voltada para metrópole contexto meaning passage história brasil
**Contexto:** l meaning of the passage. HISTÓRIA DO BRASIL","No período em apreço, em que predominava a pluricultura de produtos, a produção aurífera mineira era voltada para a metrópole, e as indústrias básicas, como a metalurgia, empregavam uma pequena parcela de trabalhadores livres."
44,4,História do Brasil,anotada,Anotada,0.7195,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.1 - A configuração territorial da América Portuguesa/_A configuração territorial da América Portuguesa.md,4.3. Mão de Obra e Colonização,"a posse da terra era concedida exclusivamente a proprietários de pequeno e médio porte predominava o trabalho escravo e a produção manufatureira livre destinava seus produtos à venda por comerciantes portugueses na europa
posse terra concedida exclusivamente proprietários pequeno médio porte predominava trabalho contexto meaning passage história brasil
**Contexto:** l meaning of the passage. HISTÓRIA DO BRASIL",A posse da terra era concedida exclusivamente a proprietários de pequeno e médio porte; predominava o trabalho escravo e a produção manufatureira livre destinava seus produtos à venda por comerciantes portugueses na Europa.
45,1,História do Brasil,anotada,Anotada,0.6816,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.4 - O Constitucionalismo português e a independência do Brasil/_O Constitucionalismo português e a independência do Brasil.md,I. Introdução: A Crise do Império Luso-Brasileiro e o Choque de Projetos (parte 2),"as distâncias a consequente lentidão das comunicações e a falta de aparato humano burocrático dificultavam o controle da população e a observância restrita das leis
distâncias consequente lentidão comunicações falta aparato humano burocrático dificultavam controle contexto principal autoridade todos domínios coloniais
**Contexto:** A principal autoridade em todos os domínios coloniais portugueses era o rei, que, na administração desses domínios, contava com o auxílio do Conselho Ultramarino e da Mesa de Consciência e Ordens.","As distâncias, a consequente lentidão das comunicações, e a falta de aparato humano burocrático dificultavam o controle da população e a observância restrita das leis."
45,2,História do Brasil,anotada,Anotada,0.7536,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.1 - A configuração territorial da América Portuguesa/_A configuração territorial da América Portuguesa.md,Reviravolta na correlação de forças,"embora fosse consensual e geograficamente constatável a unidade territorial brasileira aparecia oficialmente visível apenas nos títulos do vice-rei e do príncipe do brasil
embora fosse consensual geograficamente constatável unidade territorial brasileira aparecia oficialmente contexto principal autoridade todos domínios coloniais
**Contexto:** A principal autoridade em todos os domínios coloniais portugueses era o rei, que, na administração desses domínios, contava com o auxílio do Conselho Ultramarino e da Mesa de Consciência e Ordens.","Embora fosse consensual e geograficamente constatável, a unidade territorial brasileira aparecia oficialmente visível apenas nos títulos do vice-rei e do príncipe do Brasil."
45,3,História do Brasil,anotada,Anotada,0.6733,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.4 - O Constitucionalismo português e a independência do Brasil/_O Constitucionalismo português e a independência do Brasil.md,I. Introdução: A Crise do Império Luso-Brasileiro e o Choque de Projetos (parte 2),"o processo administrativo era excessivamente centralizado todas as decisões de maior ou média envergadura administrativa passavam pelo crivo de portugal de tudo se queria saber em lisboa e por tudo se interessavam o conselho ultramarino e a corte
processo administrativo excessivamente centralizado todas decisões maior média envergadura administrativa contexto principal autoridade todos domínios coloniais
**Contexto:** A principal autoridade em todos os domínios coloniais portugueses era o rei, que, na administração desses domínios, contava com o auxílio do Conselho Ultramarino e da Mesa de Consciência e Ordens.",O processo administrativo era excessivamente centralizado: todas as decisões de maior ou média envergadura administrativa passavam pelo crivo de Portugal; de tudo se queria saber em Lisboa e por tudo se interessavam o Conselho Ultramarino e a Corte.
45,4,História do Brasil,anotada,Anotada,0.7599,03 - HISTÓRIA DO BRASIL/01 - O período colonial/1.2 - As dimensões econômicas e sociais da América Portuguesa/_As dimensões econômicas e sociais da América Portuguesa.md,Consequências para a Colônia,"a coroa portuguesa do início ao fim da colonização procurou manter o controle total sobre o empreendimento colonial motivo pelo qual resistiu às investidas da iniciativa privada ou particular no sentido de assumir papel exclusivo na exploração econômica da colônia
coroa portuguesa início colonização procurou manter controle total sobre empreendimento contexto principal autoridade todos domínios coloniais
**Contexto:** A principal autoridade em todos os domínios coloniais portugueses era o rei, que, na administração desses domínios, contava com o auxílio do Conselho Ultramarino e da Mesa de Consciência e Ordens.","A Coroa Portuguesa, do início ao fim da colonização, procurou manter o controle total sobre o empreendimento colonial, motivo pelo qual resistiu às investidas da iniciativa privada (ou particular), no sentido de assumir papel exclusivo na exploração econômica da colônia."
46,1,História do Brasil,anotada,Anotada,0.6958,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/_O Contexto internacional e a independência do Brasil.md,4.1.1. O Contexto internacional e a independência do Brasil (parte 2),"em 1808 ocorreu a fundação da escola médico-cirúrgica na bahia bem como a fundação da academia real militar e da academia real da marinha no rio de janeiro
1808 ocorreu fundação escola médico-cirúrgica bahia como academia real militar contexto novembro 1807 temendo aprisionado pelas
**Contexto:** Em novembro de 1807, temendo ser aprisionado pelas tropas de Napoleão Bonaparte, o príncipe regente de Portugal, D. João VI, deixou Lisboa acompanhado de sua família e de boa parte da nobreza da Corte, em direção ao Brasil, onde se estabeleceu at","Em 1808, ocorreu a fundação da Escola Médico-Cirúrgica, na Bahia, bem como a fundação da Academia Real Militar e da Academia Real da Marinha, no Rio de Janeiro."
