questao,item,disciplina,status,rotulo,melhor_score,melhor_arquivo,secao,query,item_texto
37,4,Língua Inglesa,anotada,Anotada,0.5141,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"in line 16 the pronoun they refers to attributes concurso público terceiro-secretário da carreira de diplomata tipo a text 6 to answer questions 38 and 39
line pronoun they refers attributes concurso público terceiro-secretário carreira diplomata contexto modern diplomacy currently experiencing fundamental
**Contexto:** 1 4 Modern diplomacy is currently experiencing fundamental changes at an unprecedented rate, which affect the very character of diplomacy as we know it. These changes also affect aspects of domestic and international politics that were once of no","In line 16, the pronoun “they” refers to “attributes”. CONCURSO PÚBLICO TERCEIRO-SECRETÁRIO DA CARREIRA DE DIPLOMATA – TIPO “A” Text 6 to answer questions 38 and 39."
38,1,Língua Inglesa,anotada,Anotada,0.4674,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the author of the text expresses concern for the current standing of diplomats
author text expresses concern current standing diplomats contexto estions centuries fact that
**Contexto:** estions 38 and 39. 1 4 For centuries, the fact that diplomats represented venerable principals – from powerful monarchs to established states – guaranteed their protected and privileged status. Whereas long-standing rules of diplomatic immunity a",The author of the text expresses concern for the current standing of diplomats.
38,2,Língua Inglesa,candidata,Candidata,0.4348,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"the text states that contemporary diplomats have lost prestige compared to their predecessors
text states that contemporary diplomats have lost prestige compared their contexto estions centuries fact
**Contexto:** estions 38 and 39. 1 4 For centuries, the fact that diplomats represented venerable principals – from powerful monarchs to established states – guaranteed their protected and privileged status. Whereas long-standing rules of diplomatic immunity a",The text states that contemporary diplomats have lost prestige compared to their predecessors.
38,3,Língua Inglesa,candidata,Candidata,0.4146,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"it is correct to infer from the text that being a diplomat is now more dangerous than it was in the past
correct infer from text that being diplomat more dangerous than contexto estions centuries fact diplomats
**Contexto:** estions 38 and 39. 1 4 For centuries, the fact that diplomats represented venerable principals – from powerful monarchs to established states – guaranteed their protected and privileged status. Whereas long-standing rules of diplomatic immunity a",It is correct to infer from the text that being a diplomat is now more dangerous than it was in the past.
38,4,Língua Inglesa,anotada,Anotada,0.4583,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"according to the author interstate norms of diplomacy have changed substantially in recent years
according author interstate norms diplomacy have changed substantially recent years contexto estions centuries fact that diplomats
**Contexto:** estions 38 and 39. 1 4 For centuries, the fact that diplomats represented venerable principals – from powerful monarchs to established states – guaranteed their protected and privileged status. Whereas long-standing rules of diplomatic immunity a","According to the author, interstate norms of diplomacy have changed substantially in recent years."
39,1,Língua Inglesa,candidata,Candidata,0.3483,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 2),"in line 3 the word their refers to the expression venerable principals from line 2
line word their refers expression venerable principals from contexto years considering vocabulary text mark
**Contexto:** ent years. Considering the vocabulary of the text, mark the following items as right (C) or wrong (E).","In line 3, the word “their” refers to the expression “venerable principals” from line 2."
39,2,Língua Inglesa,candidata,Candidata,0.3596,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 4 — Discursive Script (Phase 3/4 - Composition),"in line 5 the expression by and large could be replaced with partially without changing the meaning of the sentence
line expression large could replaced with partially without changing meaning contexto years considering vocabulary text mark
**Contexto:** ent years. Considering the vocabulary of the text, mark the following items as right (C) or wrong (E).","In line 5, the expression “by and large” could be replaced with partially without changing the meaning of the sentence."
39,3,Língua Inglesa,candidata,Candidata,0.3726,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Diplomatic Vocabulary (parte 1),"the word -isms in line 9 is a term often used to represent political ideologies and artistic movements
word -isms line term often used represent political ideologies artistic contexto years considering vocabulary text mark
**Contexto:** ent years. Considering the vocabulary of the text, mark the following items as right (C) or wrong (E).",The word “-isms” in line 9 is a term often used to represent political ideologies and artistic movements.
39,4,Língua Inglesa,candidata,Candidata,0.3374,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Tension Between Plain English and Classical Formality (parte 2),"the word others in line 9 refers to those in the general public text 7 to answer questions from 40 to 42
word others line refers those general public text answer questions contexto years considering vocabulary mark
**Contexto:** ent years. Considering the vocabulary of the text, mark the following items as right (C) or wrong (E).",The word “others” in line 9 refers to those in the general public. Text 7 to answer questions from 40 to 42.
40,1,Língua Inglesa,fraca,Sinal fraco,0.2550,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Key Examples,"the fragments which all creations of a people seem to obey line 4 and which all creations of people seem to obey mean the same and can be used interchangeably
fragments which creations people seem obey line mean same used contexto greatest things egyptian that statues
**Contexto:** 1 4 It is one of the greatest things in Egyptian art that all the statues, paintings and architectural forms seem to fall into place as if they obeyed one law. We call such a law, which all creations of a people seem to obey, a “style”. The rules",The fragments “which all creations of a people seem to obey.” (line 4) and which all creations of people seem to obey mean the same and can be used interchangeably.
40,2,Língua Inglesa,fraca,Sinal fraco,0.2148,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Tension Between Plain English and Classical Formality (parte 1),"the two instances of man in the fragments their mode of representing man line 24 and only one man ever shook line 26 refer to quite distinct concepts
instances fragments their mode representing line only ever shook refer contexto greatest things egyptian that statues
**Contexto:** 1 4 It is one of the greatest things in Egyptian art that all the statues, paintings and architectural forms seem to fall into place as if they obeyed one law. We call such a law, which all creations of a people seem to obey, a “style”. The rules",The two instances of “man” in the fragments “their mode of representing man” (line 24) and “Only one man ever shook” (line 26) refer to quite distinct concepts.
40,3,Língua Inglesa,fraca,Sinal fraco,0.2723,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,The Three-Question Test,"the two instances of whom in whom he worshipped and whom he had represented lines 31 and 32 can in an informal context be replaced with who but whom and who play very distinct grammar roles in a sentence
instances whom worshipped represented lines informal context replaced with play contexto greatest things egyptian that statues
**Contexto:** 1 4 It is one of the greatest things in Egyptian art that all the statues, paintings and architectural forms seem to fall into place as if they obeyed one law. We call such a law, which all creations of a people seem to obey, a “style”. The rules","The two instances of “whom” in “whom he worshipped and whom he had represented” (lines 31 and 32) can, in an informal context, be replaced with who, but “whom” and “who” play very distinct grammar roles in a sentence."
40,4,Língua Inglesa,candidata,Candidata,0.3265,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 1),"granted line 23 is a word used to acknowledge that something is true before something about it is said
granted line word used acknowledge that something true before about contexto greatest things egyptian statues
**Contexto:** 1 4 It is one of the greatest things in Egyptian art that all the statues, paintings and architectural forms seem to fall into place as if they obeyed one law. We call such a law, which all creations of a people seem to obey, a “style”. The rules","“Granted” (line 23) is a word used to acknowledge that something is true, before something about it is said."
41,1,Língua Inglesa,fraca,Sinal fraco,0.2718,02 - LÍNGUA INGLESA/01 - Primeira Fase/2 - Itens gramaticais relevantes/_Itens gramaticais relevantes.md,Beyond Standard BE — Other Passive Markers,"in the fragment no one asked him to be original line 16 the underlined word is in inverted commas because originality as we know it today did not exist in egyptian art
fragment asked original line underlined word inverted commas because originality contexto wledge that something true before
**Contexto:** wledge that something is true, before something about it is said. Based on the text, mark the following items as right (C) or wrong (E).","In the fragment “no one asked him to be ‘original’” (line 16), the underlined word is in inverted commas because originality, as we know it today, did not exist in Egyptian art."
41,2,Língua Inglesa,fraca,Sinal fraco,0.2950,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"the fragment shook the iron bars of the egyptian style lines 26 and 27 means to raise the required artistic standards further
fragment shook iron bars egyptian style lines means raise required contexto wledge that something true before
**Contexto:** wledge that something is true, before something about it is said. Based on the text, mark the following items as right (C) or wrong (E).",The fragment “shook the iron bars of the Egyptian style” (lines 26 and 27) means “to raise the required artistic standards further”.
41,3,Língua Inglesa,candidata,Candidata,0.3393,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 3 — TPS Radar (Classic Pitfalls) (parte 1),"the author seems to suggest that some of amenophis shortcomings are his physical appearance and mobility impairment
author seems suggest that some amenophis shortcomings physical appearance mobility contexto wledge something true before
**Contexto:** wledge that something is true, before something about it is said. Based on the text, mark the following items as right (C) or wrong (E).",The author seems to suggest that some of Amenophis’ shortcomings are his physical appearance and mobility impairment.
41,4,Língua Inglesa,candidata,Candidata,0.3175,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",The Rhetorical Function of Dense Literary Prose,"for some of his subjects amenophis did not carry himself in as kingly a fashion as he should
some subjects amenophis carry himself kingly fashion should contexto wledge that something true before
**Contexto:** wledge that something is true, before something about it is said. Based on the text, mark the following items as right (C) or wrong (E).","For some of his subjects, Amenophis did not carry himself in as kingly a fashion as he should."
42,1,Língua Inglesa,candidata,Candidata,0.3334,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Introduction: Presenting the Crisis and Diagnosing the Foundations,"the expression fall into place lines 2 and 3 means to begin to make sense or to fit together
expression fall into place lines means begin make sense together contexto vocabulary concerned mark following items
**Contexto:** As far as vocabulary is concerned, mark the following items as right (C) or wrong (E).",The expression “fall into place” (lines 2 and 3) means “to begin to make sense or to fit together”.
42,2,Língua Inglesa,candidata,Candidata,0.3456,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"the fragment after his god line 34 means prostrated himself in front of the deity
fragment after line means prostrated himself front deity contexto vocabulary concerned mark following items
**Contexto:** As far as vocabulary is concerned, mark the following items as right (C) or wrong (E).",The fragment “after his god” (line 34) means “prostrated himself in front of the deity”.
42,3,Língua Inglesa,candidata,Candidata,0.4045,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"the word novel in novel character line 37 means fictional not based on real life
word novel character line means fictional based real life contexto vocabulary concerned mark following items
**Contexto:** As far as vocabulary is concerned, mark the following items as right (C) or wrong (E).","The word “novel”, in “novel character” (line 37), means “fictional, not based on real life”."
42,4,Língua Inglesa,candidata,Candidata,0.3296,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 2 — Technical Vocabulary and Lexicology,"the fragment a homely idyll lines 47 and 48 describes perfect domestic or marital bliss text 8 to answer question 43
fragment homely idyll lines describes perfect domestic marital bliss text contexto vocabulary concerned mark following items
**Contexto:** As far as vocabulary is concerned, mark the following items as right (C) or wrong (E).",The fragment “a homely idyll” (lines 47 and 48) describes perfect domestic or marital bliss. Text 8 to answer question 43.
43,1,Língua Inglesa,candidata,Candidata,0.3906,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Literary Vocabulary and Dense Prose (parte 1),"in lines 29 and 30 the words doubt and folly have the same meaning
lines words doubt folly have same meaning contexto history only thought consciousness opinion
**Contexto:** 1 4 “The history not only of thought, but of consciousness, opinion, action too, morals, politics, aesthetics, is to a large degree a history of dominant models. Whenever you look at any particular civilisation, you will find that its most charac","In lines 29 and 30, the words “doubt” and “folly” have the same meaning."
43,2,Língua Inglesa,candidata,Candidata,0.3463,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 1),"in line 37 the word sprang is synonymous with originated
line word sprang synonymous with originated contexto history only thought consciousness opinion
**Contexto:** 1 4 “The history not only of thought, but of consciousness, opinion, action too, morals, politics, aesthetics, is to a large degree a history of dominant models. Whenever you look at any particular civilisation, you will find that its most charac","In line 37, the word “sprang” is synonymous with originated."
43,3,Língua Inglesa,candidata,Candidata,0.3130,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Hellenisms and Latinisms (parte 1),"from the information presented in the text it is correct to infer that thanks to their grasp of timeless geometrical and mathematical truths ancient greeks generally understood the culture of the bible
from information presented text correct infer that thanks their grasp contexto history only thought consciousness opinion
**Contexto:** 1 4 “The history not only of thought, but of consciousness, opinion, action too, morals, politics, aesthetics, is to a large degree a history of dominant models. Whenever you look at any particular civilisation, you will find that its most charac","From the information presented in the text, it is correct to infer that, thanks to their grasp of timeless geometrical and mathematical truths, Ancient Greeks generally understood the culture of the Bible."
43,4,Língua Inglesa,candidata,Candidata,0.3261,"02 - LÍNGUA INGLESA/01 - Primeira Fase/1 - Compreensão de textos escritos/_Lexicology, Register, and Stylistic Density.md",Block 1 — Stylistic Debate and Language Register (Historiography of Discourse),"from the information presented in the text it is correct to infer that plato was a relativist concurso público terceiro-secretário da carreira de diplomata tipo a história do brasil itens de 44 a 54
from information presented text correct infer that plato relativist concurso contexto history only thought consciousness opinion
**Contexto:** 1 4 “The history not only of thought, but of consciousness, opinion, action too, morals, politics, aesthetics, is to a large degree a history of dominant models. Whenever you look at any particular civilisation, you will find that its most charac","From the information presented in the text, it is correct to infer that Plato was a relativist. CONCURSO PÚBLICO TERCEIRO-SECRETÁRIO DA CARREIRA DE DIPLOMATA – TIPO “A” História do Brasil Itens de 44 a 54"
44,1,História do Brasil,anotada,Anotada,0.8020,03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.4 - Crise do Estado Monárquico/_Crise do Estado Monárquico.md,O Pós-Guerra do Paraguai: autoestima e frustração,"o agravamento das tensões na região platina e a iminência da guerra levaram o gabinete liberal a enviar josé maria paranhos em missão ao prata paranhos obteve a garantia do presidente argentino bartolomé mitre quanto à aplicação do tratado de 1857 por meio do qual os dois países se comprometeram a agir em conjunto se o governo paraguaio atacasse um deles
agravamento tensões região platina iminência guerra levaram gabinete liberal enviar contexto diplomata tipo história brasil itens
**Contexto:** DIPLOMATA – TIPO “A” História do Brasil Itens de 44 a 54 Quanto mais precária se tornava a posição militar paraguaia, mais intenso se tornou o culto à personalidade de Solano López e, de outro lado, aumentou a repressão para prevenir o surgimento","O agravamento das tensões na região platina e a iminência da guerra levaram o gabinete liberal a enviar José Maria Paranhos em missão ao Prata. Paranhos obteve a garantia do presidente argentino Bartolomé Mitre quanto à aplicação do Tratado de 1857, por meio do qual os dois países se comprometeram a agir em conjunto se o governo paraguaio atacasse um deles."
44,2,História do Brasil,anotada,Anotada,0.7377,03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.7 - Extra/Questão Religiosa (1872 - 1875).md,Causas Imediatas,"o revés sofrido na batalha de curupaiti que cobrou a vida de numeroso contingente de soldados brasileiros e argentinos abalou a relação dos aliados fazendo com que a opinião pública argentina questionasse a pertinência da continuidade do país na tríplice aliança
revés sofrido batalha curupaiti cobrou vida numeroso contingente soldados brasileiros contexto diplomata tipo história brasil itens
**Contexto:** DIPLOMATA – TIPO “A” História do Brasil Itens de 44 a 54 Quanto mais precária se tornava a posição militar paraguaia, mais intenso se tornou o culto à personalidade de Solano López e, de outro lado, aumentou a repressão para prevenir o surgimento","O revés sofrido na Batalha de Curupaiti, que cobrou a vida de numeroso contingente de soldados brasileiros e argentinos, abalou a relação dos aliados, fazendo com que a opinião pública argentina questionasse a pertinência da continuidade do país na Tríplice Aliança."
44,3,História do Brasil,anotada,Anotada,0.7843,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.1 - Movimentos emancipacionistas/_Movimentos emancipacionistas.md,3.4. Conspiração dos Suassunas (1801),"terminado o conflito o perdão da dívida paraguaia e a rápida devolução dos troféus de guerra obtidos pelo brasil nos campos de batalha foram fatores importantes para distensionar a relação bilateral e ajudar a legitimar o governo de guggiari que enfrentava forte resistência interna
terminado conflito perdão dívida paraguaia rápida devolução troféus guerra obtidos contexto diplomata tipo história brasil itens
**Contexto:** DIPLOMATA – TIPO “A” História do Brasil Itens de 44 a 54 Quanto mais precária se tornava a posição militar paraguaia, mais intenso se tornou o culto à personalidade de Solano López e, de outro lado, aumentou a repressão para prevenir o surgimento","Terminado o conflito, o perdão da dívida paraguaia e a rápida devolução dos troféus de guerra obtidos pelo Brasil nos campos de batalha foram fatores importantes para distensionar a relação bilateral e ajudar a legitimar o governo de Guggiari, que enfrentava forte resistência interna."
44,4,História do Brasil,anotada,Anotada,0.7787,03 - HISTÓRIA DO BRASIL/02 - O processo de independência/2.1 - Movimentos emancipacionistas/_Movimentos emancipacionistas.md,3.4. Conspiração dos Suassunas (1801),"conhecido como lopizmo o movimento de revisionismo que teve por objetivo valorizar a imagem de solano lópez foi inaugurado pelo intelectual juan o leary e encontrou acolhida entre ideólogos positivistas brasileiros que encontravam uma oportunidade de responsabilizar o império pelo conflito
conhecido como lopizmo movimento revisionismo teve objetivo valorizar imagem solano contexto diplomata tipo história brasil itens
**Contexto:** DIPLOMATA – TIPO “A” História do Brasil Itens de 44 a 54 Quanto mais precária se tornava a posição militar paraguaia, mais intenso se tornou o culto à personalidade de Solano López e, de outro lado, aumentou a repressão para prevenir o surgimento","Conhecido como “lopizmo”, o movimento de revisionismo, que teve por objetivo valorizar a imagem de Solano López, foi inaugurado pelo intelectual Juan O`Leary e encontrou acolhida entre ideólogos positivistas brasileiros que encontravam na narrativa uma oportunidade de responsabilizar o império pelo conflito."
45,1,História do Brasil,anotada,Anotada,0.6472,03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.7 - Extra/Questão Militar no Império do Brasil.md,Conceitos Principais,"a interpretação radical do positivismo feita por júlio de castilhos foi um dos elementos que o aproximou dos chamados jacobinos do rio de janeiro que tinham em floriano peixoto um de seus maiores expoentes
interpretação radical positivismo feita júlio castilhos elementos aproximou chamados jacobinos contexto guerra civil deixou vítimas quais
**Contexto:** A guerra civil deixou 10 mil vítimas, das quais mais de mil morreram degoladas. A prática da degola dos prisioneiros foi utilizada por ambos os lados, e era justificada pela incapacidade das forças em combate de fazer prisioneiros, mantê -los en","A interpretação radical do positivismo, feita por Júlio de Castilhos, foi um dos elementos que o aproximou dos chamados jacobinos do Rio de Janeiro, que tinham em Floriano Peixoto um de seus maiores expoentes."
45,2,História do Brasil,anotada,Anotada,0.6978,03 - HISTÓRIA DO BRASIL/05 - O Segundo Reinado (1840-1889)/5.4 - Crise do Estado Monárquico/_Crise do Estado Monárquico.md,O Pós-Guerra do Paraguai: autoestima e frustração,"conquanto tenha servido para fins propagandísticos a intervenção da marinha norte-americana em favor de floriano peixoto teve escasso efeito para desarticular a revolta da armada pois ocorreu no momento em que as potências europeias já haviam garantido o cessamento das hostilidades na capital federal declarando o rio de janeiro cidade aberta
conquanto tenha servido para fins propagandísticos intervenção marinha norte-americana favor contexto guerra civil deixou vítimas quais
**Contexto:** A guerra civil deixou 10 mil vítimas, das quais mais de mil morreram degoladas. A prática da degola dos prisioneiros foi utilizada por ambos os lados, e era justificada pela incapacidade das forças em combate de fazer prisioneiros, mantê -los en","Conquanto tenha servido para fins propagandísticos, a intervenção da Marinha norte-americana em favor de Floriano Peixoto teve escasso efeito para desarticular a Revolta da Armada, pois ocorreu no momento em que as potências europeias já haviam garantido o cessamento das hostilidades na capital federal, declarando o Rio de Janeiro “cidade aberta”."
